,0,1,2
14266,COL article_title VAL The choice of whether to participate in a phase I clinical trial: increasing the awareness of patients with cancer. An explor̄atory study. ,COL article_title VAL The choice of whether to participate in a phase I clinical trial: increasing the awareness of patients with cancer. An explor̄atory study. ,1
14267,COL article_title VAL The choice of whether to participate in a phase I clinical trial: increasing the awareness of patients with cancer. An exploratory study. ,COL article_title VAL The choice of whether to participate in a phase I clinical trial: increasing the awareness of patients with cancer. An exploratory study. ,0
14268,COL article_language VAL eng ,COL article_language VAL eng ,0
14269,COL journal_title VAL Psycho-́oncology ,COL journal_title VAL Psycho-́oncology ,1
14270,COL journal_title VAL Psycho-oncology ,COL journal_title VAL Psycho-oncology ,0
14271,COL jounral_abbreviation VAL Psychooncology ,COL jounral_abbreviation VAL Psychooncology ,0
14272,COL journal_issn VAL 1099-1611 ,COL journal_issn VAL 1099-1611 ,0
14273,COL article_jvolumn VAL  ,COL article_jvolumn VAL  ,1
14274,COL article_jvolumn VAL 23 ,COL article_jvolumn VAL 23 ,0
14275,COL article_jissue VAL  ,COL article_jissue VAL  ,1
14276,COL article_jissue VAL 3 ,COL article_jissue VAL 3 ,0
14277,COL article_jcreated_at VAL 3/1/14 ,COL article_jcreated_at VAL 3/1/14 ,1
14278,COL article_jcreated_at VAL 1/14/03 ,COL article_jcreated_at VAL 1/14/03 ,0
14279,COL article_pagination VAL 322-9 ,COL article_pagination VAL 322-9 ,0
14280,"COL author_list VAL {""G Spitaleri"",""L Adamoli"",""F Vecchio"",""F d̀e Braud"",""C Catania"",""A Delmonte"",""F Toffalorio"",""T De Pas"",""C Noberasco"",""D Radice"",""A Goldhirsch""} ","COL author_list VAL {""G Spitaleri"",""L Adamoli"",""F Vecchio"",""F d̀e Braud"",""C Catania"",""A Delmonte"",""F Toffalorio"",""T De Pas"",""C Noberasco"",""D Radice"",""A Goldhirsch""} ",1
14281,"COL author_list VAL {""G Spitaleri"",""L Adamoli"",""F Vecchio"",""F de Braud"",""C Catania"",""A Delmonte"",""F Toffalorio"",""T De Pas"",""C Noberasco"",""D Radice"",""A Goldhirsch""} ","COL author_list VAL {""G Spitaleri"",""L Adamoli"",""F Vecchio"",""F de Braud"",""C Catania"",""A Delmonte"",""F Toffalorio"",""T De Pas"",""C Noberasco"",""D Radice"",""A Goldhirsch""} ",0
14282,COL article_title VAL Study of high- and lów-current-configuration homes from the 1988 Denver Childhood Cancer Study ,COL article_title VAL Study of high- and lów-current-configuration homes from the 1988 Denver Childhood Cancer Study ,1
14283,COL article_title VAL Study of high- and low-current-configuration homes from the 1988 Denver Childhood Cancer Study ,COL article_title VAL Study of high- and low-current-configuration homes from the 1988 Denver Childhood Cancer Study ,0
14284,COL article_language VAL  ,COL article_language VAL  ,0
14285,COL journal_title VAL Bioelectrom̄agnetics ,COL journal_title VAL Bioelectrom̄agnetics ,1
14286,COL journal_title VAL Bioelectromagnetics ,COL journal_title VAL Bioelectromagnetics ,0
14287,COL jounral_abbreviation VAL Bioelectromagnetics ,COL jounral_abbreviation VAL Bioelectromagnetics ,0
14288,COL journal_issn VAL 1521-186X ,COL journal_issn VAL 1521-186X ,0
14289,COL article_jvolumn VAL  ,COL article_jvolumn VAL  ,1
14290,COL article_jvolumn VAL 23 ,COL article_jvolumn VAL 23 ,0
14291,COL article_jissue VAL  ,COL article_jissue VAL  ,1
14292,COL article_jissue VAL 3 ,COL article_jissue VAL 3 ,0
14293,COL article_jcreated_at VAL 1/1/02 ,COL article_jcreated_at VAL 1/1/02 ,1
14294,COL article_jcreated_at VAL 1/2/01 ,COL article_jcreated_at VAL 1/2/01 ,0
14295,COL article_pagination VAL 177-88 ,COL article_pagination VAL 177-88 ,0
14296,"COL author_list VAL {""T. Dovan"",""R. R. Neutra"",""D. A. Savitz"",""R̂. I. Kavet""} ","COL author_list VAL {""T. Dovan"",""R. R. Neutra"",""D. A. Savitz"",""R̂. I. Kavet""} ",1
14297,"COL author_list VAL {""T. Dovan"",""R. R. Neutra"",""D. A. Savitz"",""R. I. Kavet""} ","COL author_list VAL {""T. Dovan"",""R. R. Neutra"",""D. A. Savitz"",""R. I. Kavet""} ",0
14298,COL article_title VAL Health services research ḿethods: a guide to best practice ,COL article_title VAL Health services research ḿethods: a guide to best practice ,1
14299,COL article_title VAL Health services research methods: a guide to best practice ,COL article_title VAL Health services research methods: a guide to best practice ,0
14300,COL article_language VAL  ,COL article_language VAL  ,0
14301,COL journal_title VAL ̃ ,COL journal_title VAL ̃ ,1
14302,COL journal_title VAL  ,COL journal_title VAL  ,0
14303,COL jounral_abbreviation VAL  ,COL jounral_abbreviation VAL  ,0
14304,COL journal_issn VAL  ,COL journal_issn VAL  ,0
14305,COL article_jvolumn VAL  ,COL article_jvolumn VAL  ,1
14306,COL article_jvolumn VAL 0 ,COL article_jvolumn VAL 0 ,0
14307,COL article_jissue VAL  ,COL article_jissue VAL  ,1
14308,COL article_jissue VAL 0 ,COL article_jissue VAL 0 ,0
14309,COL article_jcreated_at VAL 1/98/01 ,COL article_jcreated_at VAL 1/98/01 ,0
14310,COL article_pagination VAL  ,COL article_pagination VAL  ,0
14311,"COL author_list VAL {""N Black  Brazier, J. & Fit̃zpatrick, R.""} ","COL author_list VAL {""N Black  Brazier, J. & Fit̃zpatrick, R.""} ",1
14312,"COL author_list VAL {""N Black  Brazier, J. & Fitzpatrick, R.""} ","COL author_list VAL {""N Black  Brazier, J. & Fitzpatrick, R.""} ",0
14313,COL article_title VAL Transapical aortic valve implant́ation in 175 consecutive patients: excellent outcome in very high-risk patients. ,COL article_title VAL Transapical aortic valve implant́ation in 175 consecutive patients: excellent outcome in very high-risk patients. ,1
14314,COL article_title VAL Transapical aortic valve implantation in 175 consecutive patients: excellent outcome in very high-risk patients. ,COL article_title VAL Transapical aortic valve implantation in 175 consecutive patients: excellent outcome in very high-risk patients. ,0
14315,COL article_language VAL eng ,COL article_language VAL eng ,0
14316,COL journal_title VAL Journál of the American College of Cardiology ,COL journal_title VAL Journál of the American College of Cardiology ,1
14317,COL journal_title VAL Journal of the American College of Cardiology ,COL journal_title VAL Journal of the American College of Cardiology ,0
14318,COL jounral_abbreviation VAL J. Am. Coll. Cardiol. ,COL jounral_abbreviation VAL J. Am. Coll. Cardiol. ,0
14319,COL journal_issn VAL 1558-3597 ,COL journal_issn VAL 1558-3597 ,0
14320,COL article_jvolumn VAL  ,COL article_jvolumn VAL  ,1
14321,COL article_jvolumn VAL 56 ,COL article_jvolumn VAL 56 ,0
14322,COL article_jissue VAL  ,COL article_jissue VAL  ,1
14323,COL article_jissue VAL 10 ,COL article_jissue VAL 10 ,0
14324,COL article_jcreated_at VAL 31/10/08 ,COL article_jcreated_at VAL 31/10/08 ,0
14325,COL article_pagination VAL 813-20 ,COL article_pagination VAL 813-20 ,0
14326,"COL author_list VAL {""Tom Gromann"",""Roland Hetzer"",""Alexander Mladenow"",""Thorsten Drews"",""Semih Buz"",""Axel Unbehaun"",""Stephan Dreysse""̄,""Miralem Pasic"",""Marian Kukucka""} ","COL author_list VAL {""Tom Gromann"",""Roland Hetzer"",""Alexander Mladenow"",""Thorsten Drews"",""Semih Buz"",""Axel Unbehaun"",""Stephan Dreysse""̄,""Miralem Pasic"",""Marian Kukucka""} ",1
14327,"COL author_list VAL {""Tom Gromann"",""Roland Hetzer"",""Alexander Mladenow"",""Thorsten Drews"",""Semih Buz"",""Axel Unbehaun"",""Stephan Dreysse"",""Miralem Pasic"",""Marian Kukucka""} ","COL author_list VAL {""Tom Gromann"",""Roland Hetzer"",""Alexander Mladenow"",""Thorsten Drews"",""Semih Buz"",""Axel Unbehaun"",""Stephan Dreysse"",""Miralem Pasic"",""Marian Kukucka""} ",0
14328,COL article_title VAL An evaluation of ultrasound imaging for identification of lumbar intervertebral le�vel. ,COL article_title VAL An evaluation of ultrasound imaging for identification of lumbar intervertebral le�vel. ,1
14329,COL article_title VAL An evaluation of ultrasound imaging for identification of lumbar intervertebral level. ,COL article_title VAL An evaluation of ultrasound imaging for identification of lumbar intervertebral level. ,0
14330,COL article_language VAL eng ,COL article_language VAL eng ,0
14331,COL journal_title VAL Anâesthesia ,COL journal_title VAL Anâesthesia ,1
14332,COL journal_title VAL Anaesthesia ,COL journal_title VAL Anaesthesia ,0
14333,COL jounral_abbreviation VAL Anaesthesia ,COL jounral_abbreviation VAL Anaesthesia ,0
14334,COL journal_issn VAL Mar-09 ,COL journal_issn VAL Mar-09 ,1
14335,COL journal_issn VAL 09-Mar ,COL journal_issn VAL 09-Mar ,0
14336,COL article_jvolumn VAL  ,COL article_jvolumn VAL  ,1
14337,COL article_jvolumn VAL 57 ,COL article_jvolumn VAL 57 ,0
14338,COL article_jissue VAL  ,COL article_jissue VAL  ,1
14339,COL article_jissue VAL 3 ,COL article_jissue VAL 3 ,0
14340,COL article_jcreated_at VAL 3/1/02 ,COL article_jcreated_at VAL 3/1/02 ,1
14341,COL article_jcreated_at VAL 1/2/03 ,COL article_jcreated_at VAL 1/2/03 ,0
14342,COL article_pagination VAL 277-80 ,COL article_pagination VAL 277-80 ,0
14343,"COL author_list VAL ̃{""M P Reilly"",""S Kuchi"",""G Furness""} ","COL author_list VAL ̃{""M P Reilly"",""S Kuchi"",""G Furness""} ",1
14344,"COL author_list VAL {""M P Reilly"",""S Kuchi"",""G Furness""} ","COL author_list VAL {""M P Reilly"",""S Kuchi"",""G Furness""} ",0
14345,COL article_title VAL Branchîng enzyme deficiency: expanding the clinical spectrum. ,COL article_title VAL Branchîng enzyme deficiency: expanding the clinical spectrum. ,1
14346,COL article_title VAL Branching enzyme deficiency: expanding the clinical spectrum. ,COL article_title VAL Branching enzyme deficiency: expanding the clinical spectrum. ,0
14347,COL article_language VAL eng ,COL article_language VAL eng ,0
14348,COL journal_title VAL JAM̂A neurology ,COL journal_title VAL JAM̂A neurology ,1
14349,COL journal_title VAL JAMA neurology ,COL journal_title VAL JAMA neurology ,0
14350,COL jounral_abbreviation VAL JAMA Neurol ,COL jounral_abbreviation VAL JAMA Neurol ,0
14351,COL journal_issn VAL 2168-6157 ,COL journal_issn VAL 2168-6157 ,0
14352,COL article_jvolumn VAL  ,COL article_jvolumn VAL  ,1
14353,COL article_jvolumn VAL 71 ,COL article_jvolumn VAL 71 ,0
14354,COL article_jissue VAL  ,COL article_jissue VAL  ,1
14355,COL article_jissue VAL 1 ,COL article_jissue VAL 1 ,0
14356,COL article_jcreated_at VAL 1/1/14 ,COL article_jcreated_at VAL 1/1/14 ,1
14357,COL article_jcreated_at VAL 1/14/01 ,COL article_jcreated_at VAL 1/14/01 ,0
14358,COL article_pagination VAL 41-7 ,COL article_pagination VAL 41-7 ,1
14359,COL article_pagination VAL Jul-41 ,COL article_pagination VAL Jul-41 ,0
14360,"COL author_list VAL {""Salvatore Dimauro"",""Carōlina Ionete"",""Hasan O Akman"",""Carmen Paradas"",""David E Jones"",""Michio Hirano"",""Peter N Riskind"",""Thomas W Smith"",""Heather Lau""} ","COL author_list VAL {""Salvatore Dimauro"",""Carōlina Ionete"",""Hasan O Akman"",""Carmen Paradas"",""David E Jones"",""Michio Hirano"",""Peter N Riskind"",""Thomas W Smith"",""Heather Lau""} ",1
14361,"COL author_list VAL {""Salvatore Dimauro"",""Carolina Ionete"",""Hasan O Akman"",""Carmen Paradas"",""David E Jones"",""Michio Hirano"",""Peter N Riskind"",""Thomas W Smith"",""Heather Lau""} ","COL author_list VAL {""Salvatore Dimauro"",""Carolina Ionete"",""Hasan O Akman"",""Carmen Paradas"",""David E Jones"",""Michio Hirano"",""Peter N Riskind"",""Thomas W Smith"",""Heather Lau""} ",0
14362,COL article_title VAL [Blood insulin values ̀after the oral glucose tolerance test (OGTT) and the body composition in 30 obese children]. ,COL article_title VAL [Blood insulin values ̀after the oral glucose tolerance test (OGTT) and the body composition in 30 obese children]. ,1
14363,COL article_title VAL [Blood insulin values after the oral glucose tolerance test (OGTT) and the body composition in 30 obese children]. ,COL article_title VAL [Blood insulin values after the oral glucose tolerance test (OGTT) and the body composition in 30 obese children]. ,0
14364,COL article_language VAL ita ,COL article_language VAL ita ,0
14365,COL journal_title VAL La Pediatria medica e chirurgica : Medical and surgical ṕediatrics ,COL journal_title VAL La Pediatria medica e chirurgica : Medical and surgical ṕediatrics ,1
14366,COL journal_title VAL La Pediatria medica e chirurgica : Medical and surgical pediatrics ,COL journal_title VAL La Pediatria medica e chirurgica : Medical and surgical pediatrics ,0
14367,COL jounral_abbreviation VAL Pediatr Med Chir ,COL jounral_abbreviation VAL Pediatr Med Chir ,0
14368,COL journal_issn VAL 0391-5387 ,COL journal_issn VAL 0391-5387 ,0
14369,COL article_jvolumn VAL  ,COL article_jvolumn VAL  ,1
14370,COL article_jvolumn VAL 16 ,COL article_jvolumn VAL 16 ,0
14371,COL article_jissue VAL  ,COL article_jissue VAL  ,1
14372,COL article_jissue VAL 5 ,COL article_jissue VAL 5 ,0
14373,COL article_jcreated_at VAL 1/94/09 ,COL article_jcreated_at VAL 1/94/09 ,0
14374,COL article_pagination VAL 471-3 ,COL article_pagination VAL 471-3 ,0
14375,"COL author_list VAL {""A Lucianõ"",""G Zoppi""} ","COL author_list VAL {""A Lucianõ"",""G Zoppi""} ",1
14376,"COL author_list VAL {""A Luciano"",""G Zoppi""} ","COL author_list VAL {""A Luciano"",""G Zoppi""} ",0
14377,COL article_title VAL Study: Edóxaban safer alternative to warfarin for Afib patients ,COL article_title VAL Study: Edóxaban safer alternative to warfarin for Afib patients ,1
14378,COL article_title VAL Study: Edoxaban safer alternative to warfarin for Afib patients ,COL article_title VAL Study: Edoxaban safer alternative to warfarin for Afib patients ,0
14379,COL article_language VAL  ,COL article_language VAL  ,0
14380,COL journal_title VAL Drug Tòpics ,COL journal_title VAL Drug Tòpics ,1
14381,COL journal_title VAL Drug Topics ,COL journal_title VAL Drug Topics ,0
14382,COL jounral_abbreviation VAL  ,COL jounral_abbreviation VAL  ,0
14383,COL journal_issn VAL  ,COL journal_issn VAL  ,0
14384,COL article_jvolumn VAL  ,COL article_jvolumn VAL  ,1
14385,COL article_jvolumn VAL 0 ,COL article_jvolumn VAL 0 ,0
14386,COL article_jissue VAL  ,COL article_jissue VAL  ,1
14387,COL article_jissue VAL 0 ,COL article_jissue VAL 0 ,0
14388,COL article_jcreated_at VAL  ,COL article_jcreated_at VAL  ,0
14389,COL article_pagination VAL  ,COL article_pagination VAL  ,0
14390,"COL author_list VAL {""Lowe�ry M.""} ","COL author_list VAL {""Lowe�ry M.""} ",1
14391,"COL author_list VAL {""Lowery M.""} ","COL author_list VAL {""Lowery M.""} ",0
14392,COL article_title VAL Budesonide/formoterol in a single inhaĺer sustains lung function improvements in COPD [Abstract] ,COL article_title VAL Budesonide/formoterol in a single inhaĺer sustains lung function improvements in COPD [Abstract] ,1
14393,COL article_title VAL Budesonide/formoterol in a single inhaler sustains lung function improvements in COPD [Abstract] ,COL article_title VAL Budesonide/formoterol in a single inhaler sustains lung function improvements in COPD [Abstract] ,0
14394,COL article_language VAL  ,COL article_language VAL  ,0
14395,COL journal_title VAL European respiratorỳ journal ,COL journal_title VAL European respiratorỳ journal ,1
14396,COL journal_title VAL European respiratory journal ,COL journal_title VAL European respiratory journal ,0
14397,COL jounral_abbreviation VAL  ,COL jounral_abbreviation VAL  ,0
14398,COL journal_issn VAL  ,COL journal_issn VAL  ,0
14399,COL article_jvolumn VAL  ,COL article_jvolumn VAL  ,1
14400,COL article_jvolumn VAL 22 ,COL article_jvolumn VAL 22 ,0
14401,COL article_jissue VAL  ,COL article_jissue VAL  ,1
14402,COL article_jissue VAL 0 ,COL article_jissue VAL 0 ,0
14403,COL article_jcreated_at VAL 1/1/03 ,COL article_jcreated_at VAL 1/1/03 ,1
14404,COL article_jcreated_at VAL 1/3/01 ,COL article_jcreated_at VAL 1/3/01 ,0
14405,COL article_pagination VAL P435 ,COL article_pagination VAL P435 ,0
14406,"COL author_list VAL {""Thompson ̄NC"",""Calverley PMA"",""Olsson H""} ","COL author_list VAL {""Thompson ̄NC"",""Calverley PMA"",""Olsson H""} ",1
14407,"COL author_list VAL {""Thompson NC"",""Calverley PMA"",""Olsson H""} ","COL author_list VAL {""Thompson NC"",""Calverley PMA"",""Olsson H""} ",0
14408,"COL article_title VAL Can moxibustion, an ancient treatment modality, be evaluated in a double-blind randomized controlled trial? - A narrative reviêw ","COL article_title VAL Can moxibustion, an ancient treatment modality, be evaluated in a double-blind randomized controlled trial? - A narrative reviêw ",1
14409,"COL article_title VAL Can moxibustion, an ancient treatment modality, be evaluated in a double-blind randomized controlled trial? - A narrative review ","COL article_title VAL Can moxibustion, an ancient treatment modality, be evaluated in a double-blind randomized controlled trial? - A narrative review ",0
14410,COL article_language VAL  ,COL article_language VAL  ,0
14411,COL journal_title VAL J. Chin.̀ Integr. Med. ,COL journal_title VAL J. Chin.̀ Integr. Med. ,1
14412,COL journal_title VAL J. Chin. Integr. Med. ,COL journal_title VAL J. Chin. Integr. Med. ,0
14413,COL jounral_abbreviation VAL  ,COL jounral_abbreviation VAL  ,0
14414,COL journal_issn VAL 1672-1977 ,COL journal_issn VAL 1672-1977 ,0
14415,COL article_jvolumn VAL  ,COL article_jvolumn VAL  ,1
14416,COL article_jvolumn VAL 12 ,COL article_jvolumn VAL 12 ,0
14417,COL article_jissue VAL  ,COL article_jissue VAL  ,1
14418,COL article_jissue VAL 3 ,COL article_jissue VAL 3 ,0
14419,COL article_jcreated_at VAL  ,COL article_jcreated_at VAL  ,0
14420,COL article_pagination VAL 131-134 ,COL article_pagination VAL 131-134 ,0
14421,"COL author_list VAL {""Zhao B.-X."",""Lao L.�"",""Shen X.-Y."",""Chen H.-Y.""} ","COL author_list VAL {""Zhao B.-X."",""Lao L.�"",""Shen X.-Y."",""Chen H.-Y.""} ",1
14422,"COL author_list VAL {""Zhao B.-X."",""Lao L."",""Shen X.-Y."",""Chen H.-Y.""} ","COL author_list VAL {""Zhao B.-X."",""Lao L."",""Shen X.-Y."",""Chen H.-Y.""} ",0
14423,"COL article_title VAL Amitriptyline, minocycline and maropitant reduce the sevoflurane minimum alveolar concentration and potentiate remifentanil but do n̂ot prevent acute opioid tolerance and hyperalgesia in the rat: a randomised laboratory study. ","COL article_title VAL Amitriptyline, minocycline and maropitant reduce the sevoflurane minimum alveolar concentration and potentiate remifentanil but do n̂ot prevent acute opioid tolerance and hyperalgesia in the rat: a randomised laboratory study. ",1
14424,"COL article_title VAL Amitriptyline, minocycline and maropitant reduce the sevoflurane minimum alveolar concentration and potentiate remifentanil but do not prevent acute opioid tolerance and hyperalgesia in the rat: a randomised laboratory study. ","COL article_title VAL Amitriptyline, minocycline and maropitant reduce the sevoflurane minimum alveolar concentration and potentiate remifentanil but do not prevent acute opioid tolerance and hyperalgesia in the rat: a randomised laboratory study. ",0
14425,COL article_language VAL eng ,COL article_language VAL eng ,0
14426,COL journal_title VAL European Journal Of Anaestheŝiology ,COL journal_title VAL European Journal Of Anaestheŝiology ,1
14427,COL journal_title VAL European Journal Of Anaesthesiology ,COL journal_title VAL European Journal Of Anaesthesiology ,0
14428,COL jounral_abbreviation VAL Eur J Anaesthesiol ,COL jounral_abbreviation VAL Eur J Anaesthesiol ,0
14429,COL journal_issn VAL 1365-2346 ,COL journal_issn VAL 1365-2346 ,0
14430,COL article_jvolumn VAL  ,COL article_jvolumn VAL  ,1
14431,COL article_jvolumn VAL 32 ,COL article_jvolumn VAL 32 ,0
14432,COL article_jissue VAL  ,COL article_jissue VAL  ,1
14433,COL article_jissue VAL 4 ,COL article_jissue VAL 4 ,0
14434,COL article_jcreated_at VAL 4/1/15 ,COL article_jcreated_at VAL 4/1/15 ,1
14435,COL article_jcreated_at VAL 1/15/04 ,COL article_jcreated_at VAL 1/15/04 ,0
14436,COL article_pagination VAL 248-54 ,COL article_pagination VAL 248-54 ,0
14437,"COL author_list VAL {""Delia Aguado"",""Javier Benito"",""Ignacio A G���_mez de Segura"",""Mariana Abreu"",""Javier Garc���_a-Fern����ndez""} ","COL author_list VAL {""Delia Aguado"",""Javier Benito"",""Ignacio A G���_mez de Segura"",""Mariana Abreu"",""Javier Garc���_a-Fern����ndez""} ",1
14438,COL article_title VAL SUNCT syndrome: VIII. Pupillary rèaction and corneal sensitivity ,COL article_title VAL SUNCT syndrome: VIII. Pupillary rèaction and corneal sensitivity ,1
14439,COL article_title VAL SUNCT syndrome: VIII. Pupillary reaction and corneal sensitivity ,COL article_title VAL SUNCT syndrome: VIII. Pupillary reaction and corneal sensitivity ,0
14440,COL article_language VAL English ,COL article_language VAL English ,0
14441,COL journal_title VAL Functional Neurolog�y ,COL journal_title VAL Functional Neurolog�y ,1
14442,COL journal_title VAL Functional Neurology ,COL journal_title VAL Functional Neurology ,0
14443,COL jounral_abbreviation VAL  ,COL jounral_abbreviation VAL  ,0
14444,COL journal_issn VAL 0393-5264 ,COL journal_issn VAL 0393-5264 ,0
14445,COL article_jvolumn VAL  ,COL article_jvolumn VAL  ,1
14446,COL article_jvolumn VAL 8 ,COL article_jvolumn VAL 8 ,0
14447,COL article_jissue VAL  ,COL article_jissue VAL  ,1
14448,COL article_jissue VAL 6 ,COL article_jissue VAL 6 ,0
14449,COL article_jcreated_at VAL 1/93/01 ,COL article_jcreated_at VAL 1/93/01 ,0
14450,COL article_pagination VAL 409-414 ,COL article_pagination VAL 409-414 ,0
14451,"COL author_list VAL {""J�.-M. Zhao"",""O. Sjaastad""} ","COL author_list VAL {""J�.-M. Zhao"",""O. Sjaastad""} ",1
14452,"COL author_list VAL {""J.-M. Zhao"",""O. Sjaastad""} ","COL author_list VAL {""J.-M. Zhao"",""O. Sjaastad""} ",0
14453,COL article_title VAL Competencies for undergraduate community-b̀ased education for the health professions - A systematic review. ,COL article_title VAL Competencies for undergraduate community-b̀ased education for the health professions - A systematic review. ,1
14454,COL article_title VAL Competencies for undergraduate community-based education for the health professions - A systematic review. ,COL article_title VAL Competencies for undergraduate community-based education for the health professions - A systematic review. ,0
14455,COL article_language VAL  ,COL article_language VAL  ,0
14456,COL journal_title VAL M̃edical Teacher ,COL journal_title VAL M̃edical Teacher ,1
14457,COL journal_title VAL Medical Teacher ,COL journal_title VAL Medical Teacher ,0
14458,COL jounral_abbreviation VAL  ,COL jounral_abbreviation VAL  ,0
14459,"COL journal_issn VAL 1466-187X, Electronic 0142-159X, Print ","COL journal_issn VAL 1466-187X, Electronic 0142-159X, Print ",0
14460,COL article_jvolumn VAL  ,COL article_jvolumn VAL  ,1
14461,COL article_jvolumn VAL 34 ,COL article_jvolumn VAL 34 ,0
14462,COL article_jissue VAL  ,COL article_jissue VAL  ,1
14463,COL article_jissue VAL 9 ,COL article_jissue VAL 9 ,0
14464,COL article_jcreated_at VAL 9/1/12 ,COL article_jcreated_at VAL 9/1/12 ,1
14465,COL article_jcreated_at VAL 1/12/09 ,COL article_jcreated_at VAL 1/12/09 ,0
14466,COL article_pagination VAL 733-743 ,COL article_pagination VAL 733-743 ,0
14467,"COL author_list VAL {""Albert J.J.A.2 Scherpbier"",""Zahra1 Ladhani"",""Fred C.J̄.2 Stevens""} ","COL author_list VAL {""Albert J.J.A.2 Scherpbier"",""Zahra1 Ladhani"",""Fred C.J̄.2 Stevens""} ",1
14468,"COL author_list VAL {""Albert J.J.A.2 Scherpbier"",""Zahra1 Ladhani"",""Fred C.J.2 Stevens""} ","COL author_list VAL {""Albert J.J.A.2 Scherpbier"",""Zahra1 Ladhani"",""Fred C.J.2 Stevens""} ",0
14469,"COL article_title VAL Efficacy, immunogenicity, and safety of a pentavalent human-bovine (WC3) reassortant rot̃avirus vaccine at the end of shelf life ","COL article_title VAL Efficacy, immunogenicity, and safety of a pentavalent human-bovine (WC3) reassortant rot̃avirus vaccine at the end of shelf life ",1
14470,"COL article_title VAL Efficacy, immunogenicity, and safety of a pentavalent human-bovine (WC3) reassortant rotavirus vaccine at the end of shelf life ","COL article_title VAL Efficacy, immunogenicity, and safety of a pentavalent human-bovine (WC3) reassortant rotavirus vaccine at the end of shelf life ",0
14471,COL article_language VAL  ,COL article_language VAL  ,0
14472,COL journal_title VAL Pedìatrics ,COL journal_title VAL Pedìatrics ,1
14473,COL journal_title VAL Pediatrics ,COL journal_title VAL Pediatrics ,0
14474,COL jounral_abbreviation VAL  ,COL jounral_abbreviation VAL  ,0
14475,COL journal_issn VAL  ,COL journal_issn VAL  ,0
14476,COL article_jvolumn VAL  ,COL article_jvolumn VAL  ,1
14477,COL article_jvolumn VAL 119 ,COL article_jvolumn VAL 119 ,0
14478,COL article_jissue VAL  ,COL article_jissue VAL  ,1
14479,COL article_jissue VAL 1 ,COL article_jissue VAL 1 ,0
14480,COL article_jcreated_at VAL  ,COL article_jcreated_at VAL  ,0
14481,COL article_pagination VAL 18-Nov ,COL article_pagination VAL 18-Nov ,1
14482,COL article_pagination VAL Nov-18 ,COL article_pagination VAL Nov-18 ,0
14483,"COL author_list VAL {""Goveia M.G."",""Block S.L."",""Rivers S.B."",""Dallas M.J."",""Bauder J."",""Adeyi B.̃A."",""Vesikari T."",""Heaton P.M."",""Boslego J.W.""} ","COL author_list VAL {""Goveia M.G."",""Block S.L."",""Rivers S.B."",""Dallas M.J."",""Bauder J."",""Adeyi B.̃A."",""Vesikari T."",""Heaton P.M."",""Boslego J.W.""} ",1
14484,"COL author_list VAL {""Goveia M.G."",""Block S.L."",""Rivers S.B."",""Dallas M.J."",""Bauder J."",""Adeyi B.A."",""Vesikari T."",""Heaton P.M."",""Boslego J.W.""} ","COL author_list VAL {""Goveia M.G."",""Block S.L."",""Rivers S.B."",""Dallas M.J."",""Bauder J."",""Adeyi B.A."",""Vesikari T."",""Heaton P.M."",""Boslego J.W.""} ",0
14485,COL article_title VAL Preferences and practices of Amèricans and their physicians in antihypertensive therapy ,COL article_title VAL Preferences and practices of Amèricans and their physicians in antihypertensive therapy ,1
14486,COL article_title VAL Preferences and practices of Americans and their physicians in antihypertensive therapy ,COL article_title VAL Preferences and practices of Americans and their physicians in antihypertensive therapy ,0
14487,COL article_language VAL eng ,COL article_language VAL eng ,0
14488,COL journal_title VAL ̂ ,COL journal_title VAL ̂ ,1
14489,COL journal_title VAL  ,COL journal_title VAL  ,0
14490,COL jounral_abbreviation VAL  ,COL jounral_abbreviation VAL  ,0
14491,COL journal_issn VAL  ,COL journal_issn VAL  ,0
14492,COL article_jvolumn VAL  ,COL article_jvolumn VAL  ,1
14493,COL article_jvolumn VAL 81 ,COL article_jvolumn VAL 81 ,0
14494,COL article_jissue VAL  ,COL article_jissue VAL  ,1
14495,COL article_jissue VAL 0 ,COL article_jissue VAL 0 ,0
14496,COL article_jcreated_at VAL 1/86/01 ,COL article_jcreated_at VAL 1/86/01 ,0
14497,COL article_pagination VAL 20-4 ST  - Preferences and practices of Americans and their physicians in antihypertensive therapy- ,COL article_pagination VAL 20-4 ST  - Preferences and practices of Americans and their physicians in antihypertensive therapy- ,0
14498,"COL author_list VAL {""H. E. CN  - PubMed DA  - Dec 31 DP  - NLM ET  - 1986/12/31 Cótugno"",""Jr. Gallup, G.""} ","COL author_list VAL {""H. E. CN  - PubMed DA  - Dec 31 DP  - NLM ET  - 1986/12/31 Cótugno"",""Jr. Gallup, G.""} ",1
14499,"COL author_list VAL {""H. E. CN  - PubMed DA  - Dec 31 DP  - NLM ET  - 1986/12/31 Cotugno"",""Jr. Gallup, G.""} ","COL author_list VAL {""H. E. CN  - PubMed DA  - Dec 31 DP  - NLM ET  - 1986/12/31 Cotugno"",""Jr. Gallup, G.""} ",0
14500,"COL article_title VAL Decision analysis for small, asymptomatic intracranial arteriovenous malformations� ","COL article_title VAL Decision analysis for small, asymptomatic intracranial arteriovenous malformations� ",1
