,ltable_id,rtable_id,label,l_entity,r_entity
5101,1170,2156,1,"{'title': 'steinberg cubase 4 digital audio software', 'manufacturer': 'steinberg', 'price': 999.99, 'category': 'Digital Audio Workstations', 'subcategory': 'Music Production Software', 'platform': 'Windows', 'edition': 'Full Version', 'type': 'Software', 'modelno': 'Cubase 4'}","{'title': 'steinberg cubase 4 software music production software', 'manufacturer': '', 'price': 799.99, 'category': 'Audio Production', 'subcategory': 'Digital Audio Workstations', 'platform': 'Windows', 'edition': 'Standard', 'type': 'Software', 'modelno': 'CUBASE4'}"
5102,1177,1585,0,"{'title': 'microsoft office student and teacher edition 2004 macintosh', 'manufacturer': 'microsoft', 'price': 149.99, 'category': 'Productivity Software', 'subcategory': 'Office Suites', 'platform': 'Macintosh', 'edition': 'Student and Teacher Edition', 'type': 'Boxed Software', 'modelno': 'Office 2004'}","{'title': 'microsoft office and windows training ( win 98 me nt 2000 xp )', 'manufacturer': '', 'price': 29.95, 'category': 'Software', 'subcategory': 'Microsoft Office & Windows', 'platform': 'Windows', 'edition': 'Standard', 'type': 'Video Training', 'modelno': 'TKT-002'}"
5103,661,2112,0,"{'title': 'adobe cs3 design standard macosx dvd', 'manufacturer': 'adobe', 'price': 399.0, 'category': 'Design', 'subcategory': 'Graphic Design', 'platform': 'MacOSX', 'edition': 'Standard', 'type': 'Software', 'modelno': 'CS3'}","{'title': 'adobe production premium cs3 software suite for windows professional editing software', 'manufacturer': '', 'price': 1698.95, 'category': 'Video Production', 'subcategory': 'Video Editing Software', 'platform': 'Windows', 'edition': 'Professional', 'type': 'Video Editing Suite', 'modelno': 'APS-CS3-WP'}"
5104,779,2081,0,"{'title': '3d home architect landscape v. 8 by encore software', 'manufacturer': 'encore software', 'price': 39.99, 'category': 'Home & Landscape Design', 'subcategory': 'Home Design Software', 'platform': 'Windows', 'edition': 'Standard', 'type': 'Desktop Software', 'modelno': 'V8'}","{'title': 'encore software 13781 westward', 'manufacturer': '', 'price': 17.97, 'category': 'Books', 'subcategory': 'Fiction', 'platform': 'Hardcover', 'edition': 'First Edition', 'type': 'Book', 'modelno': '9781423101378'}"
5105,1108,964,1,"{'title': '3d bridge deluxe ( mac )', 'manufacturer': 'freeverse software', 'price': 24.99, 'category': 'Games', 'subcategory': 'Card & Board', 'platform': 'Mac', 'edition': 'Deluxe', 'type': 'Software', 'modelno': 'FV003'}","{'title': 'freeverse 3d bridge deluxe', 'manufacturer': '', 'price': 24.99, 'category': 'Games', 'subcategory': 'Card & Board', 'platform': 'Mac', 'edition': 'Deluxe', 'type': 'Software', 'modelno': 'FV003'}"
5106,892,800,1,"{'title': 'adobe premiere pro cs3', 'manufacturer': 'adobe', 'price': 799.0, 'category': 'Video Editing Software', 'subcategory': 'Professional', 'platform': 'Windows', 'edition': 'Standard', 'type': 'Boxed', 'modelno': 'NPPR3-200E-XBHJ-6Y221-XBHJ9'}","{'title': 'adobe premiere pro cs3 software with encore cs3 and onlocation cs3 ( windows only ) full version for windows', 'manufacturer': '', 'price': 723.95, 'category': 'Video Editing Software', 'subcategory': 'Professional', 'platform': 'Windows', 'edition': 'Full Version', 'type': 'Digital Download', 'modelno': 'NPPR3-200E-XBHJ-6Y221-XBHJ9'}"
5107,838,2527,0,"{'title': 'computrace lojack for laptops 3 year license ( mac )', 'manufacturer': 'absolute software', 'price': 99.95, 'category': 'Security Software', 'subcategory': 'Anti-Theft Software', 'platform': 'Mac', 'edition': '3 Year License', 'type': 'Comprehensive Security', 'modelno': 'LFL-M2-12'}","{'title': 'encore software 10075 encore mavis beacon teaches typing v. 17.0 standard typing tutor pc mac', 'manufacturer': '', 'price': 18.97, 'category': 'Education', 'subcategory': 'Typing Tutors', 'platform': 'Windows & macOS', 'edition': 'Standard', 'type': 'Typing Tutor', 'modelno': '17.0'}"
5108,1282,485,0,"{'title': 'adobe after effects cs3', 'manufacturer': 'adobe', 'price': 999.0, 'category': 'Software', 'subcategory': 'Video Editing', 'platform': 'Windows', 'edition': 'Academic', 'type': 'Video Editing Software', 'modelno': 'CS3'}","{'title': 'adobe illustrator cs3 upgrade from freehand for mac', 'manufacturer': '', 'price': 206.99, 'category': 'Software', 'subcategory': 'Design & Graphics', 'platform': 'Mac', 'edition': 'Upgrade', 'type': 'Application', 'modelno': 'CS3'}"
5109,1130,2791,0,"{'title': 'adobe cs3 design premium macosx dvd', 'manufacturer': 'adobe', 'price': 599.0, 'category': 'Software', 'subcategory': 'Design & Multimedia', 'platform': 'MacOSX', 'edition': 'Premium', 'type': 'DVD', 'modelno': 'CS3'}","{'title': 'adobe premiere pro cs3 video editing software for windows professional editing software', 'manufacturer': '', 'price': 798.95, 'category': 'Video Production', 'subcategory': 'Video Editing Software', 'platform': 'Windows', 'edition': 'Professional', 'type': 'Video Editing Software', 'modelno': 'APC-CS3-001'}"
5110,895,2421,0,"{'title': 'hoyle card games 2007', 'manufacturer': 'encore software', 'price': 19.99, 'category': 'Card Games', 'subcategory': 'Simulation', 'platform': 'Windows', 'edition': 'Deluxe', 'type': 'Game', 'modelno': 'HS07'}","{'title': 'punch software 17100 punch ! super home suite', 'manufacturer': 'punch software', 'price': 45.99, 'category': 'Home & Landscape Design', 'subcategory': 'Home Design Software', 'platform': 'Windows', 'edition': 'Premium', 'type': 'Desktop Software', 'modelno': '17.10.0'}"
5111,1044,2560,0,"{'title': 'hoyle puzzle & board games 2007', 'manufacturer': 'encore software', 'price': 19.99, 'category': 'Puzzle', 'subcategory': 'Board Games', 'platform': 'PC', 'edition': '2007', 'type': 'Game', 'modelno': '10000'}","{'title': 'encore software 10025 hoyle card games ( win 98 me 2000 xp )', 'manufacturer': '', 'price': 7.47, 'category': 'Games', 'subcategory': 'Card Games', 'platform': 'Windows', 'edition': 'Standard', 'type': 'Software', 'modelno': '10025'}"
5112,328,621,0,"{'title': 'state standards grade 8', 'manufacturer': 'topics entertainment', 'price': 29.95, 'category': 'Books', 'subcategory': 'Education', 'platform': 'Print', 'edition': '1st Edition', 'type': 'Textbook', 'modelno': 'EDU-008-STD'}","{'title': 'topics entertainment instant immersion italian deluxe 2.0 ( mass merchant box )', 'manufacturer': '', 'price': 31.06, 'category': 'Language Learning', 'subcategory': 'Italian', 'platform': 'Desktop', 'edition': 'Deluxe', 'type': 'Software', 'modelno': 'IMI-ITA2-DELUXE-MASS'}"
5113,1080,2573,0,"{'title': 'adventure workshop 4th-6th grade 7th edition', 'manufacturer': 'encore software', 'price': 19.99, 'category': '', 'subcategory': '', 'platform': '', 'edition': '', 'type': '', 'modelno': ''}","{'title': 'encore software 10636 3d home architect landscape v. 8by', 'manufacturer': '', 'price': 25.97, 'category': 'Home Design', 'subcategory': '3D Architectural Software', 'platform': 'Windows', 'edition': 'Landscape', 'type': 'Software', 'modelno': 'Version 8'}"
5114,838,2714,1,"{'title': 'computrace lojack for laptops 3 year license ( mac )', 'manufacturer': 'absolute software', 'price': 99.95, 'category': 'Security Software', 'subcategory': 'Anti-Theft Software', 'platform': 'Mac', 'edition': '3 Year License', 'type': 'Laptop Security', 'modelno': 'LFL-M2-36'}","{'title': 'absolute software lfl-m2-36 computrace lojack for laptops 3 year license mac 10.2 or higher', 'manufacturer': '', 'price': 80.97, 'category': 'Security Software', 'subcategory': 'Anti-Theft Software', 'platform': 'Mac', 'edition': '3 Year License', 'type': 'Laptop Security', 'modelno': 'LFL-M2-36'}"
5115,1275,2093,0,"{'title': 'punch ! super home suite', 'manufacturer': 'punch ! software', 'price': 49.99, 'category': 'Home & Garden', 'subcategory': 'Home Design', 'platform': 'Windows', 'edition': 'Standard', 'type': 'Software', 'modelno': 'Punch-Suite-2023'}","{'title': 'encore software 10691 the print shop 22 sb cs by the print shop', 'manufacturer': '', 'price': 25.97, 'category': 'Graphic Design', 'subcategory': 'Desktop Publishing', 'platform': 'Windows', 'edition': 'Standard', 'type': 'Software', 'modelno': '10691'}"
5116,1287,2338,0,"{'title': 'punch ! 5 in 1 home design', 'manufacturer': 'punch ! software', 'price': 39.99, 'category': 'Software', 'subcategory': 'Home Design', 'platform': 'Windows', 'edition': 'Standard', 'type': 'Design', 'modelno': '5 in 1'}","{'title': 'punch software 38100 punch ! super home suite ( small box )', 'manufacturer': 'punch software', 'price': 45.99, 'category': 'Home & Landscape Design', 'subcategory': 'Home Design Software', 'platform': 'Windows', 'edition': 'Standard', 'type': 'Desktop Software', 'modelno': '38100'}"
5117,40,535,0,"{'title': 'the print shop 22 deluxe', 'manufacturer': 'encore', 'price': 49.99, 'category': 'Design & Graphics', 'subcategory': 'Desktop Publishing', 'platform': 'Windows', 'edition': 'Deluxe', 'type': 'Software', 'modelno': 'TS22-DLX'}","{'title': 'encore inc 3d home architect landscape designer v 8.0', 'manufacturer': '', 'price': 25.49, 'category': '3D Modeling', 'subcategory': 'Home & Landscape Design', 'platform': 'Windows', 'edition': 'Basic', 'type': 'Software', 'modelno': 'v8.0'}"
5118,409,533,0,"{'title': 'pdf converter 4', 'manufacturer': 'nuance', 'price': 49.95, 'category': 'Software', 'subcategory': 'PDF Converters', 'platform': 'Windows', 'edition': 'Standard', 'type': 'Desktop Software', 'modelno': 'PDFC4-WIN-STD'}","{'title': 'adobe acrobat v8 .0 professional for mac', 'manufacturer': '', 'price': 405.99, 'category': 'Software', 'subcategory': 'Productivity', 'platform': 'Mac', 'edition': 'Professional', 'type': 'Boxed', 'modelno': 'V8.0'}"
5119,1117,1431,1,"{'title': 'dk rainbow fish most beautiful fish in the ocean', 'manufacturer': 'encore', 'price': 9.99, 'category': 'Educational Software', 'subcategory': 'Language Learning', 'platform': 'Windows', 'edition': 'Standard', 'type': 'Software', 'modelno': 'A5992JCH'}","{'title': 'encore software a5992jch dk rainbow fish most beautiful fish in the ocean win 95 98 me xp', 'manufacturer': '', 'price': 9.08, 'category': 'Educational Software', 'subcategory': 'Language Learning', 'platform': 'Windows', 'edition': 'Standard', 'type': 'Software', 'modelno': 'A5992JCH'}"
5120,705,2338,0,"{'title': 'professional home design suite platinum', 'manufacturer': 'punch ! software', 'price': 99.95, 'category': 'Software', 'subcategory': 'Home Design', 'platform': 'Windows', 'edition': 'Platinum', 'type': 'Design', 'modelno': 'PDS-PLAT'}","{'title': 'punch software 38100 punch ! super home suite ( small box )', 'manufacturer': 'punch software', 'price': 45.99, 'category': 'Home & Personal', 'subcategory': 'Home Design', 'platform': 'Windows', 'edition': 'Standard', 'type': 'Software', 'modelno': 'Punch-Suite-2022-Small'}"
5121,661,2607,0,"{'title': 'adobe cs3 design standard macosx dvd', 'manufacturer': 'adobe', 'price': 399.0, 'category': 'Software', 'subcategory': 'Design & Photo', 'platform': 'MacOSX', 'edition': 'Standard', 'type': 'Boxed DVD', 'modelno': 'CS3'}","{'title': 'adobe photoshop cs3 extended software full version for windows', 'manufacturer': '', 'price': 969.0, 'category': 'Software', 'subcategory': 'Graphic Design', 'platform': 'Windows', 'edition': 'CS3 Extended', 'type': 'Full Version', 'modelno': 'Adobe Photoshop CS3 Extended for Windows'}"
5122,967,3048,0,"{'title': 'mavis beacon teaches typing 16', 'manufacturer': 'broderbund', 'price': 19.99, 'category': 'Education', 'subcategory': 'Typing Tutorials', 'platform': 'Windows', 'edition': '16th Edition', 'type': 'Software', 'modelno': 'MBTY16'}","{'title': 'instant immersion italian 2.0', 'manufacturer': 'topics entertainment', 'price': 20.99, 'category': 'Language Learning', 'subcategory': 'Languages', 'platform': 'Android', 'edition': '2.0', 'type': 'App', 'modelno': 'ITA21'}"
5123,71,625,0,"{'title': 'monarch v9 .0 1u .', 'manufacturer': 'datawatch', 'price': 699.0, 'category': 'Software', 'subcategory': 'Data Integration', 'platform': 'Windows', 'edition': 'Standard', 'type': 'License', 'modelno': 'FPM32C090-A01'}","{'title': 'delorme mapping topo usa 6.0 east region', 'manufacturer': '', 'price': 43.36, 'category': 'Software', 'subcategory': 'Mapping', 'platform': 'Windows', 'edition': 'East Region', 'type': 'Topo', 'modelno': '6.0'}"
5124,441,312,0,"{'title': 'sony acid music studio', 'manufacturer': 'sony-pictures-digital-entertainment', 'price': 69.99, 'category': 'Software', 'subcategory': 'Music Production', 'platform': 'Windows', 'edition': 'Full Version', 'type': 'DAW', 'modelno': 'ACIDMSWIN'}","{'title': 'sibelius sibelius photoscore professional 4', 'manufacturer': '', 'price': 145.7, 'category': 'Photography', 'subcategory': 'Photo Editing Software', 'platform': 'Mac', 'edition': 'Professional', 'type': 'Software', 'modelno': '4.0'}"
5125,565,2395,0,"{'title': 'adobe creative suite cs3 web premium [ mac ]', 'manufacturer': 'adobe', 'price': 1599.0, 'category': 'Software', 'subcategory': 'Design & Graphics', 'platform': 'Mac', 'edition': 'Web Premium', 'type': 'Suite', 'modelno': 'CS3'}","{'title': 'adobe premiere elements 3 video editing software for windows consumer video editing software', 'manufacturer': '', 'price': 99.95, 'category': 'Video & Photo', 'subcategory': 'Video Editing & Production', 'platform': 'Windows', 'edition': 'Standard', 'type': 'Software', 'modelno': 'APE-003'}"
5126,1264,1032,0,"{'title': 'punch ! professional home design suite', 'manufacturer': 'punch ! software', 'price': 69.99, 'category': 'Software', 'subcategory': 'Design & Illustration', 'platform': 'Windows', 'edition': 'Professional', 'type': 'Suite', 'modelno': '1.0'}","{'title': 'punch software 38100 punch ! super home suite complete product architectural 1 user complete productcomplete productstandard english pc', 'manufacturer': '', 'price': 45.97, 'category': 'Architecture', 'subcategory': 'Design Software', 'platform': 'Windows', 'edition': 'Complete Product', 'type': 'Desktop', 'modelno': '38100'}"
5127,1031,2081,0,"{'title': 'singleclick network now ! pro', 'manufacturer': 'encore software', 'price': 39.99, 'category': 'Software', 'subcategory': 'Network Management', 'platform': 'Windows', 'edition': 'Pro', 'type': 'Single-Click Network Management', 'modelno': 'ENC-12345'}","{'title': 'encore software 13781 westward', 'manufacturer': '', 'price': 17.97, 'category': 'Books', 'subcategory': 'Fiction', 'platform': 'Hardcover', 'edition': 'First Edition', 'type': 'Book', 'modelno': '9781423101378'}"
5128,636,2153,1,"{'title': 'mavis beacon teaches typing deluxe v17', 'manufacturer': 'encore software', 'price': 39.99, 'category': 'Education', 'subcategory': 'Typing & Keyboarding', 'platform': 'Windows', 'edition': 'Deluxe', 'type': 'Software', 'modelno': 'v17'}","{'title': 'mavis beacon teaches typing v17 deluxe pc/mac', 'manufacturer': '', 'price': 29.9, 'category': 'Education', 'subcategory': 'Typing & Keyboarding', 'platform': 'Windows & Mac', 'edition': 'Deluxe', 'type': 'Software', 'modelno': 'v17'}"
5129,1044,2347,1,"{'title': 'hoyle puzzle & board games 2007', 'manufacturer': 'encore software', 'price': 19.99, 'category': 'Puzzle', 'subcategory': 'Board Games', 'platform': 'PC', 'edition': '2007', 'type': 'Game Software', 'modelno': 'Hoyle Puzzle & Board Games 2007'}","{'title': 'encore software 10568 encore hoyle puzzle & board games 2005 complete product puzzle game 1 user complete product standard pc', 'manufacturer': '', 'price': 17.97, 'category': 'Puzzle Games', 'subcategory': 'Board Games', 'platform': 'PC', 'edition': 'Complete Product', 'type': 'Puzzle Game', 'modelno': '10568'}"
5130,839,2607,1,"{'title': 'adobe photoshop cs3 extended', 'manufacturer': 'adobe', 'price': 999.0, 'category': 'Software', 'subcategory': 'Graphic Design', 'platform': 'Windows', 'edition': 'Extended', 'type': 'Full Version', 'modelno': 'CS3'}","{'title': 'adobe photoshop cs3 extended software full version for windows', 'manufacturer': '', 'price': 969.0, 'category': 'Software', 'subcategory': 'Graphic Design', 'platform': 'Windows', 'edition': 'Extended', 'type': 'Full Version', 'modelno': 'CS3'}"
5131,250,2791,0,"{'title': 'adobe after effects professional 7.0', 'manufacturer': 'adobe', 'price': 999.0, 'category': 'Software', 'subcategory': 'Video Editing', 'platform': 'Mac', 'edition': 'Pro', 'type': 'Desktop', 'modelno': '7.0'}","{'title': 'adobe premiere pro cs3 video editing software for windows professional editing software', 'manufacturer': '', 'price': 798.95, 'category': 'Video Production', 'subcategory': 'Video Editing Software', 'platform': 'Windows', 'edition': 'Professional', 'type': 'Video Editing Software', 'modelno': 'APC-CS3-001'}"
5132,876,3161,0,"{'title': 'adobe soundbooth cs3 [ mac ]', 'manufacturer': 'adobe', 'price': 199.0, 'category': 'Audio Editing', 'subcategory': 'Audio Suites', 'platform': 'Mac', 'edition': 'Standard', 'type': 'Software', 'modelno': 'SBCS3M'}","{'title': 'adobe creative suite 3 ( cs3 ) design suite standard upgrade ( upsell ) mac', 'manufacturer': '', 'price': 859.96, 'category': 'Software', 'subcategory': 'Design & Publishing', 'platform': 'Mac', 'edition': 'Design Suite Standard Upgrade', 'type': 'Upsell', 'modelno': 'CS3'}"
5133,1004,2470,0,"{'title': 'professor teaches excel & word', 'manufacturer': 'individual software', 'price': 19.99, 'category': 'Software', 'subcategory': 'Office Suites', 'platform': 'Windows', 'edition': 'Standard', 'type': 'E-Learning Course', 'modelno': 'PTX-001'}","{'title': 'intuit inc 284216 qckbks prem nonprofit ed 2005', 'manufacturer': '', 'price': 404.0, 'category': 'Finance & Accounting Software', 'subcategory': 'Nonprofit Accounting', 'platform': 'Windows', 'edition': 'Premier', 'type': 'Software', 'modelno': '2005'}"
5134,570,1496,0,"{'title': 'professor teaches windows xp', 'manufacturer': 'individual software', 'price': 19.99, 'category': 'Software', 'subcategory': 'Operating Systems', 'platform': 'Windows', 'edition': 'Professor Teaches', 'type': 'Tutorial', 'modelno': 'PT-WINXP'}","{'title': 'office mac student/teach 04', 'manufacturer': '', 'price': 146.02, 'category': 'Productivity Software', 'subcategory': 'Office Suites', 'platform': 'Macintosh', 'edition': 'Student and Teacher Edition', 'type': 'Boxed Software', 'modelno': 'Office 2004'}"
5135,457,2622,1,"{'title': 'national geographic presents : redshift 5 planetarium software', 'manufacturer': 'topics entertainment', 'price': 39.99, 'category': 'Education', 'subcategory': 'Software', 'platform': 'Windows', 'edition': 'Standard', 'type': 'Scientific', 'modelno': 'NGRS5W-STD-WIN'}","{'title': 'redshift 5 ( national geographic presents ) ( win 98 me 2000 xp )', 'manufacturer': '', 'price': 39.99, 'category': 'Education', 'subcategory': 'Science', 'platform': 'Windows', 'edition': 'Software', 'type': 'Software', 'modelno': 'Redshift5'}"
5136,1130,369,0,"{'title': 'adobe cs3 design premium macosx dvd', 'manufacturer': 'adobe', 'price': 599.0, 'category': 'Software', 'subcategory': 'Design & Multimedia', 'platform': 'MacOSX', 'edition': 'Premium', 'type': 'Boxed DVD', 'modelno': 'CS3'}","{'title': 'adobe cs3 design premium upsell', 'manufacturer': '', 'price': 1639.99, 'category': 'Software', 'subcategory': 'Design & Illustration', 'platform': 'Windows', 'edition': 'Premium', 'type': 'Desktop Publishing', 'modelno': 'CS3'}"
5137,642,352,1,"{'title': 'adobe flash pro cs3 [ mac ]', 'manufacturer': 'adobe', 'price': 699.0, 'category': 'Software', 'subcategory': 'Design & Photo', 'platform': 'Mac', 'edition': 'Professional', 'type': 'CS3', 'modelno': 'Flash Professional'}","{'title': 'adobe cs3 flash professional', 'manufacturer': '', 'price': 724.99, 'category': 'Software', 'subcategory': 'Multimedia', 'platform': 'Mac', 'edition': 'CS3', 'type': 'Flash Professional', 'modelno': ''}"
5138,510,2564,0,"{'title': 'reader rabbit learning system 1st grade', 'manufacturer': 'encore software', 'price': 29.99, 'category': 'Education', 'subcategory': 'Language Learning', 'platform': 'Windows', 'edition': 'Home Edition', 'type': 'Learning Software', 'modelno': 'RR101'}","{'title': 'encore software 11253 brain food games : cranium collection 2006 sb cs by encore', 'manufacturer': '', 'price': 17.97, 'category': 'Education & Reference', 'subcategory': 'Trivia', 'platform': 'Windows', 'edition': ""Collector's Edition"", 'type': 'Software', 'modelno': '67890'}"
5139,1177,1496,1,"{'title': 'microsoft office student and teacher edition 2004 macintosh', 'manufacturer': 'microsoft', 'price': 149.99, 'category': 'Productivity Software', 'subcategory': 'Office Suites', 'platform': 'Macintosh', 'edition': 'Student and Teacher Edition', 'type': 'Boxed Software', 'modelno': '2004'}","{'title': 'office mac student/teach 04', 'manufacturer': '', 'price': 146.02, 'category': 'Productivity Software', 'subcategory': 'Office Suites', 'platform': 'Macintosh', 'edition': 'Student and Teacher Edition', 'type': 'Boxed Software', 'modelno': 'Office 2004'}"
5140,493,2112,0,"{'title': 'adobe encore dvd 2.0', 'manufacturer': 'adobe', 'price': 349.0, 'category': 'Video Editing', 'subcategory': 'DVD Authoring', 'platform': 'Windows', 'edition': 'Standard', 'type': 'Software', 'modelno': 'ENCORE2DVD'}","{'title': 'adobe production premium cs3 software suite for windows professional editing software', 'manufacturer': '', 'price': 1698.95, 'category': 'Video Production', 'subcategory': 'Video Editing Software', 'platform': 'Windows', 'edition': 'Professional', 'type': 'Video Editing Suite', 'modelno': 'APS-CS3-WP'}"
5141,124,2845,1,"{'title': 'tlc dr. seuss reading learning system 2008', 'manufacturer': 'encore', 'price': 19.99, 'category': 'Education', 'subcategory': 'Language Learning', 'platform': 'Windows', 'edition': 'Standard', 'type': 'Software', 'modelno': 'RSLS-008'}","{'title': 'dr. seuss reading learning system 2008 encore', 'manufacturer': '', 'price': 19.95, 'category': 'Education', 'subcategory': 'Language Learning', 'platform': 'Windows', 'edition': 'Standard', 'type': 'Software', 'modelno': 'RSLS-008'}"
5142,372,2827,1,"{'title': 'readiris pro 11 corporate edition', 'manufacturer': 'iris inc.', 'price': 399.99, 'category': 'OCR Software', 'subcategory': 'Business', 'platform': 'Windows', 'edition': 'Corporate Edition', 'type': 'Desktop', 'modelno': '11.0'}","{'title': 'readiris pro 11 corporate edition for pc', 'manufacturer': '', 'price': 349.99, 'category': 'OCR Software', 'subcategory': 'Business', 'platform': 'Windows', 'edition': 'Corporate Edition', 'type': 'Desktop', 'modelno': '11.0'}"
5143,396,1075,0,"{'title': 'quickbooks premier non-profit edition 2005', 'manufacturer': 'intuit inc.', 'price': 499.95, 'category': 'Finance & Accounting Software', 'subcategory': 'Non-Profit Accounting', 'platform': 'Windows', 'edition': 'Premier', 'type': 'Accounting Software', 'modelno': 'QBNP2005'}","{'title': 'microsoft ( r ) excel 2007', 'manufacturer': '', 'price': 109.99, 'category': 'Software', 'subcategory': 'Office Suites', 'platform': 'Windows', 'edition': '2007', 'type': 'Spreadsheet', 'modelno': 'Excel2007'}"
5144,1228,500,1,"{'title': 'learn to play chess with fritz and chesster ( mac )', 'manufacturer': 'viva media', 'price': 29.99, 'category': 'Education', 'subcategory': 'Learning & Education', 'platform': 'Mac', 'edition': 'Standard', 'type': 'Software', 'modelno': 'VIVA-9426'}","{'title': 'viva media llc learn to play chess with fritz & chesster', 'manufacturer': '', 'price': 26.14, 'category': 'Education', 'subcategory': 'Learning & Education Software', 'platform': 'Windows', 'edition': 'Standard', 'type': 'Software', 'modelno': 'VIVA-94182'}"
5145,355,1420,0,"{'title': 'zonealarm internet security suite', 'manufacturer': 'zone labs', 'price': 49.99, 'category': 'Security Software', 'subcategory': 'Internet Security', 'platform': 'Windows', 'edition': 'Standard', 'type': 'Antivirus and Security', 'modelno': 'ZIS-7.0'}","{'title': 'webroot software inc 66410 spy sweeper ( small box ) ( win 98 me 2000 xp )', 'manufacturer': '', 'price': 25.97, 'category': 'Antivirus & Security', 'subcategory': 'Antispyware', 'platform': 'Windows', 'edition': 'Small Box', 'type': 'Software', 'modelno': '66410'}"
5146,967,2153,0,"{'title': 'mavis beacon teaches typing 16', 'manufacturer': 'broderbund', 'price': 19.99, 'category': 'Education', 'subcategory': 'Typing Tutorials', 'platform': 'Windows', 'edition': '16th Edition', 'type': 'Software', 'modelno': 'MBTY16'}","{'title': 'mavis beacon teaches typing v17 deluxe pc/mac', 'manufacturer': '', 'price': 29.9, 'category': 'Education', 'subcategory': 'Typing & Keyboarding', 'platform': 'PC & Mac', 'edition': 'Deluxe', 'type': 'Software', 'modelno': 'MBT17D'}"
5147,275,912,0,"{'title': 'easy drums ( jewel case )', 'manufacturer': 'arcmedia', 'price': 9.99, 'category': 'Music', 'subcategory': 'Instruments', 'platform': 'DVD', 'edition': 'Standard', 'type': 'Educational', 'modelno': 'EDR001'}","{'title': 'freeverse burning monkey solitaire 3d', 'manufacturer': '', 'price': 24.99, 'category': 'Games', 'subcategory': 'Card & Board', 'platform': 'Mac', 'edition': 'Deluxe', 'type': 'Software', 'modelno': 'BMS3D'}"
5148,1212,709,0,"{'title': 'math success deluxe 2008', 'manufacturer': 'topics entertainment', 'price': 49.99, 'category': 'Education', 'subcategory': 'Mathematics', 'platform': 'Windows', 'edition': 'Deluxe Edition', 'type': 'Software', 'modelno': 'TS-008'}","{'title': 'encore inc monopoly 3', 'manufacturer': '', 'price': 7.17, 'category': 'Board Games', 'subcategory': 'Monopoly Games', 'platform': 'PS4', 'edition': 'Deluxe', 'type': 'Physical', 'modelno': 'MNPLY-ENC-003'}"
5149,271,2532,0,"{'title': 'microsoft office small business 2007', 'manufacturer': 'microsoft software', 'price': 735.33, 'category': 'Productivity Software', 'subcategory': 'Office Suites', 'platform': 'Windows', 'edition': 'Small Business', 'type': 'Software', 'modelno': 'SBS2007'}","{'title': 'h & r block taxcut premium federal and state with e-file efile software mac/win tax & finance software', 'manufacturer': '', 'price': 54.95, 'category': 'Tax Software', 'subcategory': 'Federal and State', 'platform': 'Windows, Mac', 'edition': 'Premium', 'type': 'Electronic Download', 'modelno': ''}"
5150,1014,1420,0,"{'title': 'elementary advantage 2008', 'manufacturer': 'encore', 'price': 39.99, 'category': 'Elementary', 'subcategory': 'Advantage', 'platform': '2008', 'edition': 'Elementary', 'type': 'Book', 'modelno': '2008-Elementary-Book'}","{'title': 'webroot software inc 66410 spy sweeper ( small box ) ( win 98 me 2000 xp )', 'manufacturer': '', 'price': 25.97, 'category': 'Antivirus & Security', 'subcategory': 'Antispyware', 'platform': 'Windows', 'edition': 'Small Box', 'type': 'Software', 'modelno': '66410'}"
5151,883,2273,0,"{'title': 'adobe creative suite cs3 production premium', 'manufacturer': 'adobe', 'price': 1699.0, 'category': 'Software', 'subcategory': 'Creative Suites', 'platform': 'Mac', 'edition': 'Premium', 'type': 'Production', 'modelno': 'CS3'}","{'title': 'punch software 35100 punch ! professional home design suite ( small box )', 'manufacturer': 'punch software', 'price': 62.99, 'category': 'Home Design', 'subcategory': 'Software', 'platform': 'Windows', 'edition': 'Small Box', 'type': 'Design', 'modelno': 'PHS-SMBX'}"
5152,376,2153,0,"{'title': 'printmaster gold v 17.0', 'manufacturer': 'nova development', 'price': 19.95, 'category': 'Software', 'subcategory': 'Design & Publishing', 'platform': 'Windows', 'edition': 'Gold Edition', 'type': 'Graphics Software', 'modelno': '17.0'}","{'title': 'mavis beacon teaches typing v17 deluxe pc/mac', 'manufacturer': '', 'price': 29.9, 'category': 'Education', 'subcategory': 'Typing & Keyboarding', 'platform': 'PC & Mac', 'edition': 'Deluxe', 'type': 'Software', 'modelno': 'MBT17D'}"
5153,753,2280,0,"{'title': 'microsoft office & windows training professional', 'manufacturer': 'topics entertainment', 'price': 49.95, 'category': 'Software', 'subcategory': 'Office Suites', 'platform': 'Windows', 'edition': 'Professional', 'type': 'Training', 'modelno': 'MT20187'}","{'title': 'encore software 10450 encore high school advantage v. 2007 complete product training/wbt 1 user complete product standard pc', 'manufacturer': '', 'price': 25.97, 'category': 'Education', 'subcategory': 'Software', 'platform': 'Windows', 'edition': 'Complete Product Training', 'type': 'Web-Based Training', 'modelno': '10450'}"
