,id,title,category,brand,modelno,price,query,category_predict,brand_predict
372,378,maxell 631012 blu-ray disc 15 pk,mp3 accessories,maxell,631012,61.88,"{'title': 'maxell 631012 blu-ray disc 15 pk', 'category': 'mp3 accessories', 'brand': 'maxell', 'modelno': '631012', 'price': 61.88}","['mp3 accessories', 'usb drives', 'ipod', 'portable audio', 'mp3']","['max', 'speck', 'maxell', 'simplism', 'topics ent']"
1757,1885,avery 600pk high-visibility round laser labels white,stationery & office machinery,,5293,12.54,"{'title': 'avery 600pk high-visibility round laser labels white', 'category': 'stationery & office machinery', 'modelno': '5293', 'price': 12.54}","['stationery & office machinery', 'accessories apparel', 'handbags', 'printers', 'mice']","['avery', 'avery personal creations', 'acme', 'sharpie', 'stanley']"
1886,2016,asus blue 10.1 1015b-mu17-bu netbook pc with amd c30 processor and windows 7 starter,laptop computers,asus,1015b-mu17-bu,278.0,"{'title': 'asus blue 10.1 1015b-mu17-bu netbook pc with amd c30 processor and windows 7 starter', 'category': 'laptop computers', 'brand': 'asus', 'modelno': '1015b-mu17-bu', 'price': 278.0}","['desktop computers', 'computers', 'electronics - general', 'laptop computers', 'monitors']","['asus', 'lenovo', 'acer', 'msi', 'amd']"
1557,1627,targus 15.6 spruce ecosmart messenger bag,electronics - general,targus,tbm015us,56.63,"{'title': 'targus 15.6 spruce ecosmart messenger bag', 'category': 'electronics - general', 'brand': 'targus', 'modelno': 'tbm015us', 'price': 56.63}","['computers', 'electronics - general', 'memory', 'handbags', 'hard drives']","['basyx', 'roocase', 'archos', 'targus', 'lenovo']"
947,985,middle atlantic 12 master slave jumper for mpr series modules sold in packs of 6,tv accessories,middle atlantic,jms-12x6,81.99,"{'title': 'middle atlantic 12 master slave jumper for mpr series modules sold in packs of 6', 'category': 'tv accessories', 'brand': 'middle atlantic', 'modelno': 'jms-12x6', 'price': 81.99}","['tv accessories', 'satellite radio', 'video receiving & installation', 'networking', 'television']","['atlantic', 'universal remote', 'u.s. traveler', 'middle atlantic', 'master caster']"
1082,1124,pny geforce gt 520 1024mb pcie graphics card,electronics - general,pny,vcggt5201xpb,59.99,"{'title': 'pny geforce gt 520 1024mb pcie graphics card', 'category': 'electronics - general', 'brand': 'pny', 'modelno': 'vcggt5201xpb', 'price': 59.99}","['usb drives', 'printers', 'electronics - general', 'memory', 'computers']","['vivitar', 'penpower', 'hp', 'epson', 'pny']"
1024,1064,chief manufacturing projector ceiling mount kit,stationery & office machinery,chief manufacturing,,208.8,"{'title': 'chief manufacturing projector ceiling mount kit', 'category': 'stationery & office machinery', 'brand': 'chief manufacturing', 'price': 208.8}","['stationery & office machinery', 'furniture', 'printers', 'accessories apparel', 'hand tools']","['chief manufacturing', 'sharpie', 'avery', 'avery personal creations', 'boss']"
670,691,rolodex covered tray card file black,stationery & office machinery,rolodex,67011,27.94,"{'title': 'rolodex covered tray card file black', 'category': 'stationery & office machinery', 'brand': 'rolodex', 'modelno': '67011', 'price': 27.94}","['gps', 'mice', 'stationery & office machinery', 'computers', 'software']","['sharpie', 'rolodex', 'rediform office products', 'royal', 'generic']"
1973,2103,iogear 2-port usb 2.0 printer auto sharing switch black,computers,,gub211w6,22.92,"{'title': 'iogear 2-port usb 2.0 printer auto sharing switch black', 'category': 'computers', 'modelno': 'gub211w6', 'price': 22.92}","['electronics - general', 'networking', 'computers', 'hard drives', 'software']","['iomega', 'netgear', 'ihome', 'iogear', 'i/omagic corporation']"
1081,1123,platt blow molded case in black 37x 10.5 x 3.75,electronics - general,platt,208,19.99,"{'title': 'platt blow molded case in black 37x 10.5 x 3.75', 'category': 'electronics - general', 'brand': 'platt', 'modelno': '208', 'price': 19.99}","['desktop computers', 'stationery & office machinery', 'furniture', 'electronics - general', 'mp3 accessories']","['adams', 'stanley', 'platt', 'sharp', 'pentel']"
224,226,los angeles angels of anaheim iphone 4 case silicone cover,electronics - general,tribeca,fva3955,24.99,"{'title': 'los angeles angels of anaheim iphone 4 case silicone cover', 'category': 'electronics - general', 'brand': 'tribeca', 'modelno': 'fva3955', 'price': 24.99}","['handbags', 'electronics - general', 'automotive - general', 'tv accessories', 'accessories apparel']","['team pro mark', 'tribeca', 'rca', 'lowrance', 'lacie']"
30,31,chicago bears camera case,,tribeca,fva2782,19.99,"{'title': 'chicago bears camera case', 'brand': 'tribeca', 'modelno': 'fva2782', 'price': 19.99}","['electronics - general', 'handbags', 'photography - general', 'accessories apparel', 'toys - general']","['tribeca', 'gator cases', 'avery personal creations', 'team pro mark', 'cables to go']"
453,466,da-lite pearlescent tensioned cosmopolitan electrol - av format 9 x 9 diagonal,electronics - general,da-lite,81108,2500.99,"{'title': 'da-lite pearlescent tensioned cosmopolitan electrol - av format 9 x 9 diagonal', 'category': 'electronics - general', 'brand': 'da-lite', 'modelno': '81108', 'price': 2500.99}","['computers', 'electronics - general', 'portable audio', 'photography - general', 'automotive - general']","['case logic', 'da-lite', 'roocase', 'draper', 'dane-elec']"
1559,1629,draper high contrast grey rolleramic electric screen - av format 70 x 70,electronics - general,draper,115164,1363.5,"{'title': 'draper high contrast grey rolleramic electric screen - av format 70 x 70', 'category': 'electronics - general', 'brand': 'draper', 'modelno': '115164', 'price': 1363.5}","['television', 'computers', 'electronics - general', 'monitors', 'automotive - general']","['generic', 'da-lite', 'philips', 'draper', 'victor']"
1019,1059,vizio 22 ultra slim design rbm220va refurbished,electronics : flat panel tv,vizio,rbm220va,169.99,"{'title': 'vizio 22 ultra slim design rbm220va refurbished', 'category': 'electronics : flat panel tv', 'brand': 'vizio', 'modelno': 'rbm220va', 'price': 169.99}","['home theater', 'television', 'satellite radio', 'electronics : flat panel tv', 'tv accessories']","['vizio', 'lg', 'kenwood', 'audiovox', 'magnavox']"
1127,1174,avery laser print-to-edge postcards white 80-pack,stationery & office machinery,avery,05889,18.98,"{'title': 'avery laser print-to-edge postcards white 80-pack', 'category': 'stationery & office machinery', 'brand': 'avery', 'modelno': '05889', 'price': 18.98}","['stationery & office machinery', 'art & craft supplies', 'handbags', 'accessories apparel', 'printers']","['sharpie', 'generic', 'avery personal creations', 'avery', 'post-it']"
385,392,cyberpower trvl918 3-outlet travel surge protector,electronics - general,,trvl918,17.88,"{'title': 'cyberpower trvl918 3-outlet travel surge protector', 'category': 'electronics - general', 'modelno': 'trvl918', 'price': 17.88}","['desktop computers', 'hard drives', 'computers', 'electronics - general', 'memory']","['cyber acoustics', 'penpower', 'powermat', 'cyberpower', 'power mate']"
1653,1766,mace 95db window alarm,garden - general,mace security,80202,5.24,"{'title': 'mace 95db window alarm', 'category': 'garden - general', 'brand': 'mace security', 'modelno': '80202', 'price': 5.24}","['rugs', 'home care', 'garden - general', 'car stereos', 'automotive - general']","['mace security', 'generic', 'cyber acoustics', 'crown', 'guardian']"
163,164,d-link dap-1350 wireless-n pocket router and access point,networking,d-link,dap1350,99.99,"{'title': 'd-link dap-1350 wireless-n pocket router and access point', 'category': 'networking', 'brand': 'd-link', 'modelno': 'dap1350', 'price': 99.99}","['electronics - general', 'networking', 'hard drives', 'computers', 'memory']","['link depot', 'd-link', 'interlink', 'tp link', 'netgear']"
1955,2085,pc treasures slipit 17.3 neoprene laptop case titan,electronics - general,pc treasures,07627,19.99,"{'title': 'pc treasures slipit 17.3 neoprene laptop case titan', 'category': 'electronics - general', 'brand': 'pc treasures', 'modelno': '07627', 'price': 19.99}","['software', 'electronics - general', 'mice', 'desktop computers', 'computers']","['pc treasures', 'pc pitstop', 'elite screens', 'encore', 'encore software']"
654,672,iosafe rugged 250gb usb 3.0 portable external hard drive,hard drives,,pa50250u5yr,249.99,"{'title': 'iosafe rugged 250gb usb 3.0 portable external hard drive', 'category': 'hard drives', 'modelno': 'pa50250u5yr', 'price': 249.99}","['software', 'usb drives', 'hard drives', 'electronics - general', 'mp3']","['crucial technology', 'iosafe', 'ilive', 'macsense', 'roxio']"
2410,2543,cooler master 120mm silent blade master fan,electronics - general,,r4-bmbs-20pk-r0,15.88,"{'title': 'cooler master 120mm silent blade master fan', 'category': 'electronics - general', 'modelno': 'r4-bmbs-20pk-r0', 'price': 15.88}","['computers', 'memory', 'electronics - general', 'hard drives', 'monitors']","['coolmax', 'coolermaster', 'thermaltake', 'master caster', 'msi']"
1005,1043,draper m1300 ultimate access series v electric screen - widescreen 162 diagonal,,draper,118204,3961.5,"{'title': 'draper m1300 ultimate access series v electric screen - widescreen 162 diagonal', 'brand': 'draper', 'modelno': '118204', 'price': 3961.5}","['electronics - general', 'computers', 'monitors', 'printers', 'photography - general']","['general electric', 'da-lite', 'evga', 'roocase', 'draper']"
375,382,casio exilim ex-zs5 14.1 mp digital camera silver w 5x optical zoom 2.7 lcd display,digital cameras,casio,,100.0,"{'title': 'casio exilim ex-zs5 14.1 mp digital camera silver w 5x optical zoom 2.7 lcd display', 'category': 'digital cameras', 'brand': 'casio', 'price': 100.0}","['stationery & office machinery', 'photography - general', 'film cameras', 'digital cameras', 'usb drives']","['sony', 'nikon', 'kodak', 'casio', 'seiko']"
533,549,edge 2gb 2x1gb ecc pc2-4200 cl4 ddr2 kt intelliserver 30r5149,memory,edge,peibm30r5149,57.82,"{'title': 'edge 2gb 2x1gb ecc pc2-4200 cl4 ddr2 kt intelliserver 30r5149', 'category': 'memory', 'brand': 'edge', 'modelno': 'peibm30r5149', 'price': 57.82}","['hard drives', 'computers', 'networking', 'usb drives', 'memory']","['edge', 'kingston', 'mobile edge', 'ep memory', 'edge tech']"
150,151,neatreceipts portable mobile sheetfed scanner,computers,neatreceipts,00346neat,199.98,"{'title': 'neatreceipts portable mobile sheetfed scanner', 'category': 'computers', 'brand': 'neatreceipts', 'modelno': '00346neat', 'price': 199.98}","['memory', 'usb drives', 'software', 'computers', 'stationery & office machinery']","['post-it', 'sage', 'neatreceipts', 'bits limited', 'generic']"
702,726,cobra 14-band digital radar laser detector,electronics - general,cobra,xrs 9545,122.84,"{'title': 'cobra 14-band digital radar laser detector', 'category': 'electronics - general', 'brand': 'cobra', 'modelno': 'xrs 9545', 'price': 122.84}","['walkie-talkie/frs', 'mice', 'automotive - general', 'electronics - general', 'photography - general']","['cobra', 'razer', 'visioneer', 'mustang', 'zebra']"
1249,1304,tribeca varsity jacket hard shell case for ipod touch dallas cowboys,mp3 accessories,tribeca,fva3767,18.54,"{'title': 'tribeca varsity jacket hard shell case for ipod touch dallas cowboys', 'category': 'mp3 accessories', 'brand': 'tribeca', 'modelno': 'fva3767', 'price': 18.54}","['ipod', 'portable audio', 'mp3 accessories', 'handbags', 'mp3']","['arkon', 'simplism', 'genius', 'tribeca', 'norazza']"
1535,1603,pentel forte pro ii automatic pencil,stationery & office machinery,,,32.94,"{'title': 'pentel forte pro ii automatic pencil', 'category': 'stationery & office machinery', 'price': 32.94}","['furniture', 'stationery & office machinery', 'mp3 accessories', 'portable audio', 'personal care']","['crown', 'writeright', 'simplism', 'penpower', 'pentel']"
1205,1257,da-lite da-plex unframed rear projection screen - 84 x 84 av format,,da-lite,27503,3561.99,"{'title': 'da-lite da-plex unframed rear projection screen - 84 x 84 av format', 'brand': 'da-lite', 'modelno': '27503', 'price': 3561.99}","['electronics - general', 'computers', 'desktop computers', 'printers', 'monitors']","['startech', 'da-lite', 'evga', 'draper', 'amd']"
1964,2094,baltimore ravens ipod touch 4g hard case,,tribeca,fva4584,29.99,"{'title': 'baltimore ravens ipod touch 4g hard case', 'brand': 'tribeca', 'modelno': 'fva4584', 'price': 29.99}","['electronics - general', 'mp3 accessories', 'accessories apparel', 'toys - general', 'handbags']","['case logic', 'general electric', 'cables to go', 'tribeca', 'team pro mark']"
1808,1936,v7 m42n01-7n 2.4 ghz wireless laser mouse with stoable nano receiver,mice,v7,m42n01-7n,24.84,"{'title': 'v7 m42n01-7n 2.4 ghz wireless laser mouse with stoable nano receiver', 'category': 'mice', 'brand': 'v7', 'modelno': 'm42n01-7n', 'price': 24.84}","['mice', 'software', 'monitors', 'electronics - general', 'computers']","['v7', 'vivitar', 'rayovac', 'viewsonic', 'avanquest']"
2142,2272,3m 98-0440-4809-2 pf27 .0 w privacy screen filter for lcd monitor,electronics - general,3m,98-0440-4809-2,199.88,"{'title': '3m 98-0440-4809-2 pf27 .0 w privacy screen filter for lcd monitor', 'category': 'electronics - general', 'brand': '3m', 'modelno': '98-0440-4809-2', 'price': 199.88}","['mp3 accessories', 'home care', 'automotive - general', 'electronics - general', 'garden - general']","['generic', '3m', 'simplism', 'post-it', 'p3 international corporation']"
1927,2057,belkin 14-foot cat6 ethernet cable,networking,,a3l980v14-blk-s,7.88,"{'title': 'belkin 14-foot cat6 ethernet cable', 'category': 'networking', 'modelno': 'a3l980v14-blk-s', 'price': 7.88}","['prepaid wireless phones', 'tv accessories', 'networking', 'computers', 'electronics - general']","['tribeca', 'booq', 'just wireless', 'benq', 'belkin']"
2094,2224,da-lite video spectra 1.5 deluxe model b manual screen - 50 x 67 video format,electronics - general,da-lite,73639,181.99,"{'title': 'da-lite video spectra 1.5 deluxe model b manual screen - 50 x 67 video format', 'category': 'electronics - general', 'brand': 'da-lite', 'modelno': '73639', 'price': 181.99}","['electronics - general', 'automotive - general', 'computers', 'portable audio', 'memory']","['da-lite', 'draper', 'case logic', 'roocase', 'amd']"
1369,1433,hp black pavilion slimline s5-1010 desktop pc with intel pentium e6700 processor 750gb hard drive and windows 7 home premium monitor not included,desktop computers,hp,hp s5-1010,369.0,"{'title': 'hp black pavilion slimline s5-1010 desktop pc with intel pentium e6700 processor 750gb hard drive and windows 7 home premium monitor not included', 'category': 'desktop computers', 'brand': 'hp', 'modelno': 'hp s5-1010', 'price': 369.0}","['monitors', 'desktop computers', 'laptop computers', 'printers', 'computers']","['ibm', 'hp', 'lenovo', 'dell', 'fujitsu']"
368,374,avery mailing seals 200ct white,stationery & office machinery,avery,06740,0.0,"{'title': 'avery mailing seals 200ct white', 'category': 'stationery & office machinery', 'brand': 'avery', 'modelno': '06740', 'price': 0.0}","['art & craft supplies', 'printers', 'stationery & office machinery', 'handbags', 'accessories apparel']","['writeright', 'generic', 'sharpie', 'avery personal creations', 'avery']"
282,284,netgear powerline av 500 adapter,networking,netgear,xav5001100nas,79.82,"{'title': 'netgear powerline av 500 adapter', 'category': 'networking', 'brand': 'netgear', 'modelno': 'xav5001100nas', 'price': 79.82}","['hard drives', 'networking', 'prepaid wireless phones', 'computers', 'satellite radio']","['gn netcom', 'link depot', 'iogear', 'netgear', 'amped wireless']"
1444,1510,cables unlimited ultrafast hardcore gaming hdmi cable,tv accessories,cables unlimited,gam-2295-06,18.57,"{'title': 'cables unlimited ultrafast hardcore gaming hdmi cable', 'category': 'tv accessories', 'brand': 'cables unlimited', 'modelno': 'gam-2295-06', 'price': 18.57}","['television', 'networking', 'electronics - general', 'video receiving & installation', 'tv accessories']","['cables to go', 'cables unlimited', 'just wireless', 'universal remote', 'universal products']"
227,229,wacom ptk640 intuos4 medium pen graphics tablet,electronics - general,wacom tech corp.,ptk640,372.88,"{'title': 'wacom ptk640 intuos4 medium pen graphics tablet', 'category': 'electronics - general', 'brand': 'wacom tech corp.', 'modelno': 'ptk640', 'price': 372.88}","['toys - general', 'digital cameras', 'printers', 'mice', 'electronics - general']","['kodak', 'razer', 'visiontek', 'fujitsu', 'wacom tech corp.']"
721,745,zotac geforce gt 220 synergy edition pci express 1gb ddr2 graphics card,electronics - general,zotac,zt-20203-10l,68.33,"{'title': 'zotac geforce gt 220 synergy edition pci express 1gb ddr2 graphics card', 'category': 'electronics - general', 'brand': 'zotac', 'modelno': 'zt-20203-10l', 'price': 68.33}","['digital cameras', 'automotive - general', 'electronics - general', 'desktop computers', 'printers']","['zyxel', 'visiontek', 'siig', 'zotac', 'vantec']"
428,441,draper glass beaded envoy electric screen - ntsc 11 diagonal,electronics - general,draper,112045,1441.0,"{'title': 'draper glass beaded envoy electric screen - ntsc 11 diagonal', 'category': 'electronics - general', 'brand': 'draper', 'modelno': '112045', 'price': 1441.0}","['computers', 'electronics - general', 'printers', 'monitors', 'automotive - general']","['genuine phillips', 'draper', 'victor', 'philips', 'da-lite']"
1701,1822,comprehensive f jack to jack barrel chassis mount set of 25,tv accessories,comprehensive,f-blcm,33.75,"{'title': 'comprehensive f jack to jack barrel chassis mount set of 25', 'category': 'tv accessories', 'brand': 'comprehensive', 'modelno': 'f-blcm', 'price': 33.75}","['furniture', 'dvd accessories', 'television', 'tv accessories', 'satellite radio']","['avid technology', 'comprehensive', 'universal remote', 'peerless', 'level mount']"
993,1031,sony 39 lightweight camera and camcorder tripod vct-r100,,sony,vctr100,24.54,"{'title': 'sony 39 lightweight camera and camcorder tripod vct-r100', 'brand': 'sony', 'modelno': 'vctr100', 'price': 24.54}","['camera and camcorder accessories', 'camcorders', 'digital cameras', 'film cameras', 'dvd accessories']","['olympus', 'sony', 'kodak', 'panasonic', 'motion systems']"
588,605,mustang 84 x 84 tripod screen in matte white,electronics - general,mustang,sc-t8411,165.25,"{'title': 'mustang 84 x 84 tripod screen in matte white', 'category': 'electronics - general', 'brand': 'mustang', 'modelno': 'sc-t8411', 'price': 165.25}","['automotive - general', 'electronics - general', 'desktop computers', 'car stereos', 'laptop computers']","['mustang', 'swann', 'apple', 'zebra', 'hp']"
1116,1163,joby gorillapod slr zoom tripod - black grey,,joby,gp3a1en,38.0,"{'title': 'joby gorillapod slr zoom tripod - black grey', 'brand': 'joby', 'modelno': 'gp3a1en', 'price': 38.0}","['camera and camcorder accessories', 'photography - general', 'digital cameras', 'camcorders', 'garden - general']","['manfrotto', 'lowepro', 'joby', 'nikon', 'digipower']"
1829,1959,da-lite da-plex deluxe rear projection screen - 78 x 139 hdtv format,electronics - general,da-lite,27573,7452.99,"{'title': 'da-lite da-plex deluxe rear projection screen - 78 x 139 hdtv format', 'category': 'electronics - general', 'brand': 'da-lite', 'modelno': '27573', 'price': 7452.99}","['automotive - general', 'computers', 'electronics - general', 'networking', 'memory']","['roocase', 'case logic', 'draper', 'da-lite', 'amd']"
1177,1227,sony cyber-shot dsc-wx9 16mp compact camera black w 5x optical zoom low-light performance 2.7 lcd w 50 bonus prints,digital cameras,sony,dsc-wx9 / b,219.0,"{'title': 'sony cyber-shot dsc-wx9 16mp compact camera black w 5x optical zoom low-light performance 2.7 lcd w 50 bonus prints', 'category': 'digital cameras', 'brand': 'sony', 'modelno': 'dsc-wx9 / b', 'price': 219.0}","['usb drives', 'camcorders', 'digital cameras', 'photography - general', 'mp3']","['sony', 'polaroid', 'digipower', 'cyberpower', 'kodak']"
1399,1465,kodak easyshare c195 red 14.0 mp digital camera w bonus case bundle 5x optical zoom 3.0 lcd smart capture w 50 bonus prints,digital cameras,kodak,c195 red bndle,79.0,"{'title': 'kodak easyshare c195 red 14.0 mp digital camera w bonus case bundle 5x optical zoom 3.0 lcd smart capture w 50 bonus prints', 'category': 'digital cameras', 'brand': 'kodak', 'modelno': 'c195 red bndle', 'price': 79.0}","['camcorders', 'photography - general', 'digital cameras', 'film cameras', 'camera and camcorder accessories']","['polaroid', 'kodak', 'fuji', 'canon', 'nikon']"
769,798,boss audio 586ck - 1-din cd receiver with two 6.5 speakers,,boss,586ck,98.0,"{'title': 'boss audio 586ck - 1-din cd receiver with two 6.5 speakers', 'brand': 'boss', 'modelno': '586ck', 'price': 98.0}","['car stereos', 'stereos/audio', 'automotive - general', 'portable audio', 'furniture']","['kenwood', 'boss', 'dj tech', 'pyle', 'pioneer']"
1006,1044,ifrogz ipod touch 4 luxe original case blue black,,ifrogz,it4lo-blu/blk,29.99,"{'title': 'ifrogz ipod touch 4 luxe original case blue black', 'brand': 'ifrogz', 'modelno': 'it4lo-blu/blk', 'price': 29.99}","['mp3 accessories', 'photography - general', 'ipod', 'mp3', 'electronics - general']","['speck', 'ifrogz', 'magna case', 'polaroid', 'scosche']"
1483,1550,trendnet tv-ip312w wireless day night internet camera server with 2-way audio,,trendnet,,244.88,"{'title': 'trendnet tv-ip312w wireless day night internet camera server with 2-way audio', 'brand': 'trendnet', 'price': 244.88}","['computers', 'garden - general', 'networking', 'television', 'video receiving & installation']","['trendnet', 'netgear', 'webroot', 'micronet', 'link depot']"
1060,1102,iogear miniview micro kvm switch,networking,,gcs62,25.88,"{'title': 'iogear miniview micro kvm switch', 'category': 'networking', 'modelno': 'gcs62', 'price': 25.88}","['hard drives', 'memory', 'electronics - general', 'networking', 'computers']","['netgear', 'ihome', 'iogear', 'seagate', 'iomega']"
2237,2368,thermaltake tt esports challenger ultimate gaming keyboard,electronics - general,,kb-chu003us,89.52,"{'title': 'thermaltake tt esports challenger ultimate gaming keyboard', 'category': 'electronics - general', 'modelno': 'kb-chu003us', 'price': 89.52}","['mice', 'hard drives', 'electronics - general', 'networking', 'automotive - general']","['wintec', 'nzxt', 'coolmax', 'thermaltake', 'solidtek']"
1032,1073,corsair hx3x12g1333c9 12 gb xms3 6 x 2 gb pc3-10600 1333mhz 240-pin ddr3 core i7 triple channel memory kit desktop memory module,memory,corsair,hx3x12g1333c9,163.82,"{'title': 'corsair hx3x12g1333c9 12 gb xms3 6 x 2 gb pc3-10600 1333mhz 240-pin ddr3 core i7 triple channel memory kit desktop memory module', 'category': 'memory', 'brand': 'corsair', 'modelno': 'hx3x12g1333c9', 'price': 163.82}","['usb drives', 'memory', 'electronics - general', 'computers', 'hard drives']","['guardian', 'corsair', 'kingston', 'vivitar', 'crucial technology']"
571,587,cobra 16-mile cxt125 2-way radios 2-pk,walkie-talkie/frs,cobra,cxt175,24.87,"{'title': 'cobra 16-mile cxt125 2-way radios 2-pk', 'category': 'walkie-talkie/frs', 'brand': 'cobra', 'modelno': 'cxt175', 'price': 24.87}","['automotive - general', 'satellite radio', 'gps', 'walkie-talkie/frs', 'fishing and boating']","['antenna', 'mustang', 'cobra', 'zebra', 'pilot']"
1166,1216,chief manufacturing centris quick release interface,furniture,chief manufacturing,,38.0,"{'title': 'chief manufacturing centris quick release interface', 'category': 'furniture', 'brand': 'chief manufacturing', 'price': 38.0}","['furniture', 'hand tools', 'stationery & office machinery', 'home care', 'accessories apparel']","['limited luxury', 'boss', 'crown', 'chief manufacturing', 'centon']"
172,174,sony cyber-shot dsc-tx100v 16mp sleek camera silver w 4x optical zoom hd movie capture 3.5 lcd w 50 bonus prints,digital cameras,sony,dsc-tx100v,348.0,"{'title': 'sony cyber-shot dsc-tx100v 16mp sleek camera silver w 4x optical zoom hd movie capture 3.5 lcd w 50 bonus prints', 'category': 'digital cameras', 'brand': 'sony', 'modelno': 'dsc-tx100v', 'price': 348.0}","['photography - general', 'camcorders', 'usb drives', 'digital cameras', 'mp3']","['cyberpower', 'kodak', 'digipower', 'polaroid', 'sony']"
824,855,endust lcd and plasma screen cleaner for small screens,electronics - general,endust,11575,17.84,"{'title': 'endust lcd and plasma screen cleaner for small screens', 'category': 'electronics - general', 'brand': 'endust', 'modelno': '11575', 'price': 17.84}","['electronics - general', 'automotive - general', 'toys - general', 'computers', 'printers']","['endust', 'startech', 'wintec', 'solidtek', 'evga']"
1816,1944,lexmark pinnacle pro901 wireless-n all-in-one printer scanner copier fax,printers,lexmark,lexmark pro901,199.99,"{'title': 'lexmark pinnacle pro901 wireless-n all-in-one printer scanner copier fax', 'category': 'printers', 'brand': 'lexmark', 'modelno': 'lexmark pro901', 'price': 199.99}","['monitors', 'stationery & office machinery', 'printers', 'computers', 'software']","['hp', 'sharpie', 'lexmark', 'xerox', 'lexar media']"
1904,2034,micro innovations full size multimedia stereo headset,electronics - general,micro innovations,mm750h,13.82,"{'title': 'micro innovations full size multimedia stereo headset', 'category': 'electronics - general', 'brand': 'micro innovations', 'modelno': 'mm750h', 'price': 13.82}","['portable audio', 'electronics - general', 'toys - learning systems', 'mp3 accessories', 'mice']","['micro innovations', 'digital innovations', 'cocoon innovations', 'micronet', 'creative labs']"
676,698,samsill 4 clean touch locking round-ring view binder white,,samsill,1733536,15.36,"{'title': 'samsill 4 clean touch locking round-ring view binder white', 'brand': 'samsill', 'modelno': '1733536', 'price': 15.36}","['stationery & office machinery', 'art & craft supplies', 'handbags', 'computers', 'mp3 accessories']","['avery', 'paper mate', 'rolodex', 'sharpie', 'quartet']"
1433,1499,officemate plastic coated paper clips assorted colors 800pk,stationery & office machinery,officemate,97228,8.88,"{'title': 'officemate plastic coated paper clips assorted colors 800pk', 'category': 'stationery & office machinery', 'brand': 'officemate', 'modelno': '97228', 'price': 8.88}","['stationery & office machinery', 'computers', 'software', 'television', 'personal care']","['officemate', 'office star', 'generic', 'paper mate', 'simplism']"
2387,2520,peerless smartmount universal flat mount 32 - 50 screens,tv accessories,peerless,sf650,64.99,"{'title': 'peerless smartmount universal flat mount 32 - 50 screens', 'category': 'tv accessories', 'brand': 'peerless', 'modelno': 'sf650', 'price': 64.99}","['tv accessories', 'computers', 'furniture', 'television', 'electronics : flat panel tv']","['peerless', 'simplism', 'comprehensive', 'omnimount', 'level mount']"
1374,1438,startech.com pci420usb usb adapter card,electronics - general,startech,pci420usb,14.88,"{'title': 'startech.com pci420usb usb adapter card', 'category': 'electronics - general', 'brand': 'startech', 'modelno': 'pci420usb', 'price': 14.88}","['networking', 'printers', 'automotive - general', 'electronics - general', 'computers']","['startech', 'roocase', 'endust', 'vtech', 'digital innovations']"
1304,1363,panasonic slimz over-ear headphone black pink rp-hx40-pk,electronics - general,panasonic,rp-hx40-pk,34.88,"{'title': 'panasonic slimz over-ear headphone black pink rp-hx40-pk', 'category': 'electronics - general', 'brand': 'panasonic', 'modelno': 'rp-hx40-pk', 'price': 34.88}","['electronics - general', 'photography - general', 'monitors', 'phones', 'television']","['panasonic', 'philips', 'epson', 'viewsonic', 'generic']"
215,217,imation 32gb pocket flash drive,usb drives,imation,27860,77.21,"{'title': 'imation 32gb pocket flash drive', 'category': 'usb drives', 'brand': 'imation', 'modelno': '27860', 'price': 77.21}","['mp3', 'ipod', 'usb drives', 'memory', 'mp3 accessories']","['ep memory', 'ematic', 'memorex', 'imation', 'speck']"
1753,1881,acase ipad 2-piece case with holder,electronics - general,limited luxury,ipd3101-2,39.88,"{'title': 'acase ipad 2-piece case with holder', 'category': 'electronics - general', 'brand': 'limited luxury', 'modelno': 'ipd3101-2', 'price': 39.88}","['furniture', 'home care', 'handbags', 'electronics - general', 'personal care']","['acme', 'macsense', 'acd systems', 'aleratec', 'limited luxury']"
794,824,cooler master centurion 5 ii mid tower chassis black w clear side window,electronics - general,,rc-502-kwn1,67.82,"{'title': 'cooler master centurion 5 ii mid tower chassis black w clear side window', 'category': 'electronics - general', 'modelno': 'rc-502-kwn1', 'price': 67.82}","['beverages', 'memory', 'hard drives', 'computers', 'electronics - general']","['master caster', 'thermaltake', 'wincraft', 'coolermaster', 'coolmax']"
1954,2084,hp webcam hd 3110,electronics - general,hp,hp bk357aa,33.88,"{'title': 'hp webcam hd 3110', 'category': 'electronics - general', 'brand': 'hp', 'modelno': 'hp bk357aa', 'price': 33.88}","['monitors', 'printers', 'electronics - general', 'portable audio', 'computers']","['draper', 'ibm', 'fujitsu', 'hp', 'penpower']"
921,958,kimberly-clark wypall l40 wipers - 12 x13 .4 white wypall jumbo rag on a roll 700,home care,kimberly-clark,,70.99,"{'title': 'kimberly-clark wypall l40 wipers - 12 x13 .4 white wypall jumbo rag on a roll 700', 'category': 'home care', 'brand': 'kimberly-clark', 'price': 70.99}","['personal care', 'rugs', 'home care', 'soi items - grocery hba pets', 'handbags']","['kimberly-clark', 'simplism', 'rubbermaid commercial', 'kimberly-clark professional', 'limited luxury']"
