,0,1,text
5491,5101,511,"Enrich Entity 1 and Entity 2 with attributes: category/subcategory/brand/modelno/key_features. Return in json format.

 Entity 1:{'title': '""Canon EF 85mm f/1.8 USM Lens""@en ""Camera Lenses :: Canon Lens - Onestop Digital""@en'}

Entity 2:{'title': '""Puma evoSPEED 5.5 FG - Bianco Puma/Nero Puma/Arancione""@it "" Puma Scarpe Uomo Terreni Compatti Puma/Arancione ""@it'}"
5492,727,1345,"Enrich Entity 1 and Entity 2 with attributes: category/subcategory/brand/modelno/key_features. Return in json format.

 Entity 1:{'title': '"" Casio Men\'s G-Shock Alarm Chronograph Watch""@en ""Men\'s Watch (GA-110LPA-1AER) - WATCH SHOP.com™""@en'}

Entity 2:{'title': 'IL ""@en-US "" Online Store | Distinctive Gold Jewelry in Frankfort'}"
5493,3574,12436,"Enrich Entity 1 and Entity 2 with attributes: category/subcategory/brand/modelno/key_features. Return in json format.

 Entity 1:{'title': '""CANON 1133B001AA CB-2LX Battery Charger (1133B001AA)"" (1133B001AA) from Solid Signal""'}

Entity 2:{'title': '""Canon BP-2L14 Lithium-Ion Battery Pack (7.4v, 1450mAh) - for Canon Camcorder""@en "" Batteries | Unique Photo ""@en'}"
5494,6577,4792,"Enrich Entity 1 and Entity 2 with attributes: category/subcategory/brand/modelno/key_features. Return in json format.

 Entity 1:{'title': '"" Junghans Men\'s Max Bill Automatic Watch""@en ""Men\'s Watch (027/4700.00) - WATCH SHOP.com™""@en'}

Entity 2:{'title': '""Omega Seamaster Diver ""@en'}"
5495,1611,9915,"Enrich Entity 1 and Entity 2 with attributes: category/subcategory/brand/modelno/key_features. Return in json format.

 Entity 1:{'title': '"" Calvin Klein Ladies\' Classic Watch""@en ""Ladies\' Watch (K4D2314Z) - WATCH SHOP.com™""@en'}

Entity 2:{'title': '"" Tissot Men\'s Couturier Watch""@en ""Men\'s Watch (T0354101105100) - WATCH SHOP.com™""@en'}"
5496,5758,1491,"Enrich Entity 1 and Entity 2 with attributes: category/subcategory/brand/modelno/key_features. Return in json format.

 Entity 1:{'title': '""JORDAN AIR 1 MID ""@pl | CZARNY 469.99 PLN Sneakersy 554724040""@pl'}

Entity 2:{'title': '""Nike Zoom Speed TR3 - Cremise Totale/Nero/Hyper Volt""@it "" Nike Scarpe Uomo Volt ""@it'}"
5497,4828,3018,"Enrich Entity 1 and Entity 2 with attributes: category/subcategory/brand/modelno/key_features. Return in json format.

 Entity 1:{'title': '""Hamilton Jazzmaster Thinline Small Second Quartz Watch H38411783"" ""Shop Hamilton Collection at Safa Jewelers""'}

Entity 2:{'title': '""Blair Watch""@en ""Michael Kors Blair Watch | SHOPBOP SAVE UP TO 30% Use Code: MORE17""@en'}"
5498,3664,2651,"Enrich Entity 1 and Entity 2 with attributes: category/subcategory/brand/modelno/key_features. Return in json format.

 Entity 1:{'title': '""Kingston - HyperX Fury Black 16GB (2 x 8GB) DDR4-2133 Memory"" Memory (HX421C14FBK2/16) PCPartPicker Australia""'}

Entity 2:{'title': '""364430-B21 HP MSA50 10-Bay 1U Enclosure"" ""Null""'}"
5499,3574,10342,"Enrich Entity 1 and Entity 2 with attributes: category/subcategory/brand/modelno/key_features. Return in json format.

 Entity 1:{'title': '""CANON 1133B001AA CB-2LX Battery Charger (1133B001AA)"" (1133B001AA) from Solid Signal""'}

Entity 2:{'title': '""Canon Lithium-Ion Battery Pack LP-E10 for EOS Rebel T3 Digital Camera""@en (5108B002)""@en'}"
5500,4656,12067,"Enrich Entity 1 and Entity 2 with attributes: category/subcategory/brand/modelno/key_features. Return in json format.

 Entity 1:{'title': '""Chopard Happy Sport Chrono Watch 288499-6002"" 283581-5007 | Dejaun Jewelers""'}

Entity 2:{'title': '""Chopard Moonphases Watch 161934-5001"" 171927-1001 | Dejaun Jewelers""'}"
5501,9272,6565,"Enrich Entity 1 and Entity 2 with attributes: category/subcategory/brand/modelno/key_features. Return in json format.

 Entity 1:{'title': '""495942-B21 HP E5506 2.13GHz ML370 G6"", ""Null"" ""New 495942-B21 G6 Wholesale Price 495942-B21""'}

Entity 2:{'title': '""487511-B21 HP Xeon X5470 3.33GHz DL360 G5"", ""Null"" ""New 487511-B21 G5 Wholesale Price 487511-B21""'}"
5502,1491,9446,"Enrich Entity 1 and Entity 2 with attributes: category/subcategory/brand/modelno/key_features. Return in json format.

 Entity 1:{'title': '""Nike Zoom Speed TR3 - Carmin/ Noir/ Hyper Volt""@fr "" Nike chaussures pour homme carmin noir hyper volt ""@fr'}

Entity 2:{'title': '""Nike Enfant Hypervenom Phantom II FG - Volt/ Noir/ Hyper Turquoise""@fr "" Nike chaussures pour enfant terrain sec volt noir hyper turquoise ""@fr'}"
5503,12022,727,"Enrich Entity 1 and Entity 2 with attributes: category/subcategory/brand/modelno/key_features. Return in json format.

 Entity 1:{'title': '""Casio G-Shock GA-100-1A4ER""@en GA-100-1A4ER - Casio Watches""@en'}

Entity 2:{'title': '""Herren Casio G-Shock Wecker Chronograf Uhr GA-110LPA-1AER""@de'}"
5504,11201,5193,"Enrich Entity 1 and Entity 2 with attributes: category/subcategory/brand/modelno/key_features. Return in json format.

 Entity 1:{'title': '""Puma Esito Classico FG - Noir-Blanc-Bronze""@fr "" Chaussures de Football Puma Terrain Sec Crampons Noir-Blanc-Bronze 10333601 ""@fr'}

Entity 2:{'title': '""Puma Junior evoPOWER 4.2 FG - Peacoat/Bianco/Plasma Splendente""@it "" Scarpe da Calcio Puma Splendente 10322801 ""@it'}"
5505,727,12204,"Enrich Entity 1 and Entity 2 with attributes: category/subcategory/brand/modelno/key_features. Return in json format.

 Entity 1:{'title': '"" Casio Men\'s G-Shock Alarm Chronograph Watch""@en ""Men\'s Watch (GA-110LPA-1AER) - WATCH SHOP.com™""@en'}

Entity 2:{'title': '""Mens Casio G-Shock Rangeman Alarm Chronograph Radio Controlled Watch GW-9400-1ER""'}"
5506,10672,1173,"Enrich Entity 1 and Entity 2 with attributes: category/subcategory/brand/modelno/key_features. Return in json format.

 Entity 1:{'title': '""Sony Alpha A7 (Body Only) (ILCE7/B)""@en "" Sony (ILCE7/B) | Digital SLR Camera Toronto Canada Store Cameras Aden ""@en'}

Entity 2:{'title': '""Sony Alpha a7S II Mirrorless Digital Camera (BODY ONLY)""@en'}"
5507,4656,10202,"Enrich Entity 1 and Entity 2 with attributes: category/subcategory/brand/modelno/key_features. Return in json format.

 Entity 1:{'title': '""Chopard Happy Sport Chrono Watch 288499-6002"" 283581-5007 | Dejaun Jewelers""'}

Entity 2:{'title': '""Chopard Superfast Watch 161291-5001"" 161291-5001 | Dejaun Jewelers""'}"
5508,1154,4054,"Enrich Entity 1 and Entity 2 with attributes: category/subcategory/brand/modelno/key_features. Return in json format.

 Entity 1:{'title': '""Raymond Weil Tango Watch 8160-ST-00608"" ""Shop Raymond 5591-STP-00308 Watches | Costello Jewelry Company""'}

Entity 2:{'title': '""Cartier Tank Series Mens Watch W1529756""@en-us'}"
5509,9580,5792,"Enrich Entity 1 and Entity 2 with attributes: category/subcategory/brand/modelno/key_features. Return in json format.

 Entity 1:{'title': '""GoPro 3 Way Grip Arm Action Camera Tripod""@en Tripod LN57922 - AFAEM-001 | SCAN UK""@en'}

Entity 2:{'title': '""GoPro Camera Tethers""@en "" GoPro Tethers | Digital SLR Toronto Canada Store Cameras Aden ""@en'}"
5510,10323,881,"Enrich Entity 1 and Entity 2 with attributes: category/subcategory/brand/modelno/key_features. Return in json format.

 Entity 1:{'title': '""488039-B21 HP X5470 3.33GHz ML370 G5"", ""Null"" ""New 488039-B21 G5 Wholesale Price 488039-B21""'}

Entity 2:{'title': '""653124-B21 HP G8 G9 200-GB 3G 3.5 SATA MLC SSD"", ""Null"" Price 653124-B21-10Pack"" ""New 653124-B21 SSD 10 Pack Wholesale'}"
5511,6529,11409,"Enrich Entity 1 and Entity 2 with attributes: category/subcategory/brand/modelno/key_features. Return in json format.

 Entity 1:{'title': '""Intel Core I7-6800K BROADWELL-E Processor 6 15M Cache 3.4GHZ Up to 3.60GHZ LGA 2011"" Unlocked - NCIX""'}

Entity 2:{'title': '""Intel i7-6850K 3.60GHz (Broadwell-E) Socket LGA2011-V3 Processor - Retail""@en ""▷ Intel Proce… | OcUK""@en'}"
5512,11989,4054,"Enrich Entity 1 and Entity 2 with attributes: category/subcategory/brand/modelno/key_features. Return in json format.

 Entity 1:{'title': '""Cartier Tank Francaise W50002N2"" W50002N2 Watch | Watchfinder & Co.""'}

Entity 2:{'title': '""Cartier Tank Series Mens Watch W1529756""@en-us'}"
5513,5596,10423,"Enrich Entity 1 and Entity 2 with attributes: category/subcategory/brand/modelno/key_features. Return in json format.

 Entity 1:{'title': '""Nike Hypervenom Phantom SG-Pro - Volt/ Violet Persan/ Hot Lava/ Noir""@fr "" chaussures de football Nike terrain gras volt-violet persan-hot lava-noir ""@fr'}

Entity 2:{'title': '""Nike Sportswear Roshe Run - Noir/ Anthracite/ Blanc""@fr "" chaussures Nike noir-anthracite-blanc ""@fr'}"
5514,10886,6592,"Enrich Entity 1 and Entity 2 with attributes: category/subcategory/brand/modelno/key_features. Return in json format.

 Entity 1:{'title': '""Kingston Digital 16 GB Class 4 microSDHC Flash Card with SD Adapter (SDC4/16GBET)"" ""Camera & Photo Accessories - Page 3 | All Tech Toys""'}

Entity 2:{'title': '""Kingston Digital 128GB SDXC UHS-I Speed Class 3 90MB/s Read 80MB/s Write Flash Memory Card (SDA3/128GB)"" ""Camera & Photo Accessories - Page 1191 | All Tech Toys""'}"
5515,5277,5193,"Enrich Entity 1 and Entity 2 with attributes: category/subcategory/brand/modelno/key_features. Return in json format.

 Entity 1:{'title': '""Sigma 70-300mm F4-5.6 DG Macro (Nikon) - Prijzen ""@NL Tweakers""@NL'}

Entity 2:{'title': '""Puma Junior evoPOWER 4.2 FG - Peacoat/Bianco/Plasma Splendente""@it "" Scarpe da Calcio Puma Splendente 10322801 ""@it'}"
5516,5015,5193,"Enrich Entity 1 and Entity 2 with attributes: category/subcategory/brand/modelno/key_features. Return in json format.

 Entity 1:{'title': '""Manfrotto Pro Single Carbon Fiber Tripod and Fluid 509HD Head Kit 100 509HD,536K""@en 536K - Filmtools""@en'}

Entity 2:{'title': '""Puma Junior evoPOWER 4.2 FG - Peacoat/Bianco/Plasma Splendente""@it "" Scarpe da Calcio Puma Splendente 10322801 ""@it'}"
5517,3664,11645,"Enrich Entity 1 and Entity 2 with attributes: category/subcategory/brand/modelno/key_features. Return in json format.

 Entity 1:{'title': '""Kingston - HyperX Fury Black 16GB (2 x 8GB) DDR4-2133 Memory"" Memory (HX421C14FBK2/16) PCPartPicker Australia""'}

Entity 2:{'title': '""HyperX FURY - DDR4 4 GB DIMM 288-pin"" "" HyperX 288-pin HX426C15FB/4 System Memory (RAM) CDWG.com'}"
5518,12150,1154,"Enrich Entity 1 and Entity 2 with attributes: category/subcategory/brand/modelno/key_features. Return in json format.

 Entity 1:{'title': '""Raymond Weil Tango Watch 5391-STP-00308"" ""Shop Raymond 5391-ST-00995 Watches | Costello Jewelry Company""'}

Entity 2:{'title': '""Raymond Weil Tango Watch 8160-ST-00608"" ""Shop Raymond 8160-ST-00608 Watches | Costello Jewelry Company""'}"
5519,4828,10965,"Enrich Entity 1 and Entity 2 with attributes: category/subcategory/brand/modelno/key_features. Return in json format.

 Entity 1:{'title': '""Hamilton Jazzmaster Thinline Small Second Quartz Watch H38411783"" ""Shop Hamilton Collection at Safa Jewelers""'}

Entity 2:{'title': '""Hamilton Jazzmaster Gent Quartz Watch H32451751"" ""Shop Hamilton Collection at Safa Jewelers""'}"
5520,5936,11430,"Enrich Entity 1 and Entity 2 with attributes: category/subcategory/brand/modelno/key_features. Return in json format.

 Entity 1:{'title': '""AMD - Ryzen 5 1600 3.2GHz 6-Core Processor"" Processor (YD1600BBAEBOX) PCPartPicker Deutschland""'}

Entity 2:{'title': '""AMD Athlon X4 870K Black Edition 3.90Ghz (Socket FM2+) Kaveri Quad Core Processor (AD870KXBJCSBX)""@en ""▷ AMD Kaver… | OcUK""@en'}"
5521,13236,5213,"Enrich Entity 1 and Entity 2 with attributes: category/subcategory/brand/modelno/key_features. Return in json format.

 Entity 1:{'title': '""Corsair Memory Vengeance Jet Black 8GB DDR3 PC3-12800 (1600) Dual Channel Desktop""@en Desktop LN41767 - CMZ8GX3M1A1600C10 | SCAN UK""@en'}

Entity 2:{'title': '""ASROCK Z270M Extreme4 KABYLAKE LGA1151 MATX DDR4""@fr'}"
5522,2651,6529,"Enrich Entity 1 and Entity 2 with attributes: category/subcategory/brand/modelno/key_features. Return in json format.

 Entity 1:{'title': '""364430-B21 HP MSA50 10-Bay 1U Enclosure"", ""Null"" Price 364430-B21"" Enclosure Wholesale 364430-B21'}

Entity 2:{'title': '""Intel i7 6800K Broadwell Extreme Unlocked CPU/Processor""@en CPU/Processor LN72342 - BX80671I76800K | SCAN UK""@en'}"
5523,4237,5801,"Enrich Entity 1 and Entity 2 with attributes: category/subcategory/brand/modelno/key_features. Return in json format.

 Entity 1:{'title': '""Nike Sportswear Womens Air Pegasus 89 - Black""@en "" Shoes Nike Black 844888-001 ""@en'}

Entity 2:{'title': '""Nike Zoom Winflo 3 - Nero/Bianco/Anthracide""@it "" Nike Abbigliamento Uomo Nero/Bianco/Anthracide ""@it'}"
5524,10352,3396,"Enrich Entity 1 and Entity 2 with attributes: category/subcategory/brand/modelno/key_features. Return in json format.

 Entity 1:{'title': '""Canon EOS 5D Mark IV DSLR Camera with 24-105mm f/4L II Lens""@en Lens 1483C010 - Studio Depot""@en'}

Entity 2:{'title': '""Canon EF 24-70mm f/2.8 L II USM Lens""@en ""Camera Lenses :: Canon Lens - Onestop Digital""@en'}"
5525,3689,748,"Enrich Entity 1 and Entity 2 with attributes: category/subcategory/brand/modelno/key_features. Return in json format.

 Entity 1:{'title': '""Fossil ES3745 Georgia watch""'}

Entity 2:{'title': '""AOC Value-line E2270SWDN 21.5""@en 21.5inch LED LCD Monitor | Novatech""@en'}"
5526,12957,4751,"Enrich Entity 1 and Entity 2 with attributes: category/subcategory/brand/modelno/key_features. Return in json format.

 Entity 1:{'title': '""Seiko 5 Automatic 24 Jewels Men\'s 100m Rubber Sports Watch SRP601K1 ""@en | Dutyfreeislandshop.com""@en'}

Entity 2:{'title': '""Samsung Gear S2 Smartwatch - Classic"" ""Accessories Page 300 | Cell Phone Outlet Sale""'}"
5527,3655,11717,"Enrich Entity 1 and Entity 2 with attributes: category/subcategory/brand/modelno/key_features. Return in json format.

 Entity 1:{'title': '"" Mens Raymond Weil Freelancer Automatic Watch 2740-ST-50021 ""Mens Watches""'}

Entity 2:{'title': '""Raymond Weil Noemia Watch 5132-STP-00985"" ""Shop Raymond 5132-STS-50081 Watches | Costello Jewelry Company""'}"
5528,5208,13293,"Enrich Entity 1 and Entity 2 with attributes: category/subcategory/brand/modelno/key_features. Return in json format.

 Entity 1:{'title': '""Cámara Vigilance Full HD Outdoor PoE Mini Bullet""@es ""DCS-4703E Cámara Bullet | D-Link España""@es'}

Entity 2:{'title': '""Outdoor HD PoE Day/Night Fixed Mini Bullet Cloud Camera""@hu ""DCS-7010L Outdoor Camera | D-Link""@hu'}"
5529,11857,1696,"Enrich Entity 1 and Entity 2 with attributes: category/subcategory/brand/modelno/key_features. Return in json format.

 Entity 1:{'title': '""TomTom Spark 3 Cardio (Large) - Black""@en-GB "" TomTom Black Accessories 1RK0.002.00 ""@en-GB'}

Entity 2:{'title': '""TomTom Spark Large Zwart (Zwart) - Prijzen ""@NL Tweakers""@NL'}"
5530,2259,1696,"Enrich Entity 1 and Entity 2 with attributes: category/subcategory/brand/modelno/key_features. Return in json format.

 Entity 1:{'title': '""Panerai Radiomir Watch PAM00505"" ""Shop Panerai PAM00323 Watches | Northeastern Fine Jewelry""'}

Entity 2:{'title': '""TomTom Spark Large Zwart (Zwart) - Prijzen ""@NL Tweakers""@NL'}"
5531,12072,3018,"Enrich Entity 1 and Entity 2 with attributes: category/subcategory/brand/modelno/key_features. Return in json format.

 Entity 1:{'title': '""Michael Kors MK3493 Slim Runway watch""'}

Entity 2:{'title': '""Blair Watch""@en ""Michael Kors Blair Watch | SHOPBOP SAVE UP TO 30% Use Code: MORE17""@en'}"
5532,414,1611,"Enrich Entity 1 and Entity 2 with attributes: category/subcategory/brand/modelno/key_features. Return in json format.

 Entity 1:{'title': '"" Mens Casio G-Shock Mudman Alarm Chronograph Watch G-9300-1ER ""All Watches""'}

Entity 2:{'title': '""Ladies Classic Watch ""@de ""Calvin Klein Uhren und Schmuck | Official CALVIN KLEIN Stockist""@de'}"
5533,9328,6577,"Enrich Entity 1 and Entity 2 with attributes: category/subcategory/brand/modelno/key_features. Return in json format.

 Entity 1:{'title': '"" Seiko Astron Men\'s GPS Titanium Chronograph Solar Powered Watch""@en ""Men\'s Watch (SSE025J1) - WATCH SHOP.com™""@en'}

Entity 2:{'title': '"" CELESTE BLACK MONO ""@en-us, GUNMETAL COLOR CYCLOPS ALL GOLD DAWN WEST DUSK TOKYOFLASH KISAI SPACE... SPIDER... ""MAX BILL AUTOMATIQUE""@en-us, SATELLITE SATURN CHROME MR JONES RUSH HOUR SUN AND MOON THE TIME TRAVELLER BLADE DARK... ADJUST... SUMMER NIGHT LAST LAUGH MARU... TATOO EDITION COUNT DOWN CLOCK MERCURY OCEAN NIGHT... ""@en-us AUTOMATIQUE - Chez maman""@en-us'}"
5534,10530,2476,"Enrich Entity 1 and Entity 2 with attributes: category/subcategory/brand/modelno/key_features. Return in json format.

 Entity 1:{'title': '""Apple - iPad mini 4 Wi-Fi 128GB Space Gray""@en-US'}

Entity 2:{'title': '""Apple iPad mini 4 Wi-Fi - tablet 128 GB 7.9"""" "" Apple 7.9"" MK9P2LL/A Tablets CDW.com'}"
5535,5086,656,"Enrich Entity 1 and Entity 2 with attributes: category/subcategory/brand/modelno/key_features. Return in json format.

 Entity 1:{'title': '"" AUGUSTUS Deckenleuchte Chrom, 1xLED - Leuchte GLOBO 41331 Modern Chrom LED, GLO ""@de, ""AUGUSTUS GLO""@de LED günstig mit 2""@de'}

Entity 2:{'title': '""Bvlgari Bvlgari Watch BBLP33WGG 12"" BBLP33WGDL 12 | Dejaun Jewelers""'}"
5536,7193,9722,"Enrich Entity 1 and Entity 2 with attributes: category/subcategory/brand/modelno/key_features. Return in json format.

 Entity 1:{'title': '""Promaster Marine Hombre-Reloj de buceo""@es ""Citizen Promaster buceo nur 199 00 €""@es'}

Entity 2:{'title': '""Freja Damenuhr""@de ""Skagen Freja Damenuhr 358SRRD nur 139 00 €""@de'}"
5537,5801,867,"Enrich Entity 1 and Entity 2 with attributes: category/subcategory/brand/modelno/key_features. Return in json format.

 Entity 1:{'title': '""Nike Zoom Winflo 3 - Negro/Blanco/Antracita""@es "" Nike Zapatillas para hombreNegro/Blanco/Antracita ""@es'}

Entity 2:{'title': '""Puma evoTOUCH 2 FG - Noir/ Blanc/ Jaune""@fr "" Puma chaussures pour homme terrain sec noir blanc jaune ""@fr'}"
5538,5596,10557,"Enrich Entity 1 and Entity 2 with attributes: category/subcategory/brand/modelno/key_features. Return in json format.

 Entity 1:{'title': '""Nike Hypervenom Phantom SG-Pro - Volt/ Violet Persan/ Hot Lava/ Noir""@fr "" chaussures de football Nike terrain gras volt-violet persan-hot lava-noir ""@fr'}

Entity 2:{'title': '""Nike Hypervenom Phelon II FG - Metallic Red Bronze/Black/Green Glow/White""@en "" Nike Mens Soccer Shoes Firm Ground Glow/White ""@en'}"
5539,1019,6565,"Enrich Entity 1 and Entity 2 with attributes: category/subcategory/brand/modelno/key_features. Return in json format.

 Entity 1:{'title': '""Crucial 4GB (1x4GB) 2133MHz DDR4 ECC RDIMM 1.2v ""@en 1x4GB | CT4G4RFS8213 Novatech""@en'}

Entity 2:{'title': '""487511-B21 HP Xeon X5470 3.33GHz DL360 G5"", ""Null"" ""New 487511-B21 G5 Wholesale Price 487511-B21""'}"
5540,881,13276,"Enrich Entity 1 and Entity 2 with attributes: category/subcategory/brand/modelno/key_features. Return in json format.

 Entity 1:{'title': '""653124-B21 HP 200GB SATA 3.0 Gbps SSD""'}

Entity 2:{'title': '""2.5 inch Force LS v2 120GB SATA SSD Corsair Solid State Drive""@en Drive LN63498 - CSSD-F120GBLSB | SCAN UK""@en'}"
5541,11253,2053,"Enrich Entity 1 and Entity 2 with attributes: category/subcategory/brand/modelno/key_features. Return in json format.

 Entity 1:{'title': '""Panasonic Lumix G Vario 14-45mm f/3.5-5.6 Asph. Mega OIS - Prijzen ""@NL Tweakers""@NL'}

Entity 2:{'title': '""Sony FDR-AX33 Zwart - Prijzen ""@NL Tweakers""@NL'}"
5542,1860,11116,"Enrich Entity 1 and Entity 2 with attributes: category/subcategory/brand/modelno/key_features. Return in json format.

 Entity 1:{'title': '""Cartier Santos-Dumont Watch W2009251"" ""Shop Cartier Collection at Northeastern Fine Jewelry""'}

Entity 2:{'title': '""Cartier Ronde Louis Cartier Watch WR000551"" ""Shop WR000251 Watches | Northeastern Fine Jewelry""'}"
5543,4083,5576,"Enrich Entity 1 and Entity 2 with attributes: category/subcategory/brand/modelno/key_features. Return in json format.

 Entity 1:{'title': '""Hamilton Jazzmaster Seaview Day Date Quartz Watch H37511131""'}

Entity 2:{'title': '""TomTom Multi-Sport Cardio CSS+AM GPS Montre - frèquencemètres & Montres Sport Gris""@fr'}"
5544,511,10030,"Enrich Entity 1 and Entity 2 with attributes: category/subcategory/brand/modelno/key_features. Return in json format.

 Entity 1:{'title': '""Puma evoSPEED 5.5 FG - Puma Biały/Puma Czarny/Szokujący Pomarańcz""@pl "" Męskie buty piłkarskie Trawa naturalna Lanki Pomarańcz ""@pl'}

Entity 2:{'title': '""Puma evoSPEED 2.3 FG - Bright Plasma-White-Peacoat""@en "" Puma Football Boots Firm Ground Soccer Cleats Plasma-White-Peacoat 10301204 ""@en'}"
5545,5596,11725,"Enrich Entity 1 and Entity 2 with attributes: category/subcategory/brand/modelno/key_features. Return in json format.

 Entity 1:{'title': '""Nike Hypervenom Phantom SG-Pro - Volt/ Violet Persan/ Hot Lava/ Noir""@fr "" chaussures de football Nike terrain gras volt-violet persan-hot lava-noir ""@fr'}

Entity 2:{'title': '""Nike Hypervenom Phelon II FG - Black/Volt""@en "" Nike Mens Soccer Cleats Firm Ground Black/Volt ""@en'}"
5546,7193,2259,"Enrich Entity 1 and Entity 2 with attributes: category/subcategory/brand/modelno/key_features. Return in json format.

 Entity 1:{'title': '""Promaster Marine Hombre-Reloj de buceo""@es ""Citizen Promaster buceo nur 199 00 €""@es'}

Entity 2:{'title': '""Radiomir Composite Black Seal 3 Days Automatic - 45mm ""@de – Panerai-Uhr""@de'}"
5547,10083,1154,"Enrich Entity 1 and Entity 2 with attributes: category/subcategory/brand/modelno/key_features. Return in json format.

 Entity 1:{'title': '""Raymond Weil Freelancer Watch 2740-ST-20021"" ""Shop Raymond 2760-ST1-20001 Watches | Costello Jewelry Company""'}

Entity 2:{'title': '""Raymond Weil Tango Watch 8160-ST-00608"" ""Shop Raymond 8160-ST-00608 Watches | Costello Jewelry Company""'}"
5548,1381,3655,"Enrich Entity 1 and Entity 2 with attributes: category/subcategory/brand/modelno/key_features. Return in json format.

 Entity 1:{'title': '""Chopard Hour And Minutes Watch 388531-3001"" 384221-0004 | Dejaun Jewelers""'}

Entity 2:{'title': '""Raymond Weil Freelancer Watch 2740-ST-50021"" ""Shop Raymond 2754-SR-05500 Watches | Costello Jewelry Company""'}"
5549,11937,4792,"Enrich Entity 1 and Entity 2 with attributes: category/subcategory/brand/modelno/key_features. Return in json format.

 Entity 1:{'title': '""Omega Speedmaster 311.30.42.30.01.005""'}

Entity 2:{'title': '""Omega Seamaster Diver ""@en'}"
5550,12602,2967,"Enrich Entity 1 and Entity 2 with attributes: category/subcategory/brand/modelno/key_features. Return in json format.

 Entity 1:{'title': '""Nike WMNS Air Force 1 Mid (366731-100)""@en'}

Entity 2:{'title': '""Hamilton Khaki Field Officer Mechanical H69419363""@en ""HAMILTON KHAKI FIELD OFFICER MECHANICAL'}"
5551,4656,4054,"Enrich Entity 1 and Entity 2 with attributes: category/subcategory/brand/modelno/key_features. Return in json format.

 Entity 1:{'title': '""Chopard Happy Sport Chrono Watch 288499-6002"" 283581-5007 | Dejaun Jewelers""'}

Entity 2:{'title': '""Cartier Tank Series Mens Watch W1529756""@en-us'}"
5552,3922,9162,"Enrich Entity 1 and Entity 2 with attributes: category/subcategory/brand/modelno/key_features. Return in json format.

 Entity 1:{'title': '""Puma King Allround TF - Nero/Bianco/Oro""@it "" Scarpe Calcio Puma Campi Sintetici Nero/Bianco/Oro ""@it'}

Entity 2:{'title': '""Nike Mercurial Victory V FG - Bianco/Nero/Volt/Arancione Totale""@it "" Nike Scarpe Uomo Terreni Compatti Totale ""@it'}"
5553,1870,12046,"Enrich Entity 1 and Entity 2 with attributes: category/subcategory/brand/modelno/key_features. Return in json format.

 Entity 1:{'title': '""Reloj solar para hombre""@es ""Seiko Reloj hombre SNE039P1 nur 159 00 €""@es'}

Entity 2:{'title': '""Wave Ceptor Herrenfunkuhr""@de ""Casio Wave Herrenfunkuhr ECW-M300EDB-1AER nur 299 00 €""@de'}"
5554,6488,5193,"Enrich Entity 1 and Entity 2 with attributes: category/subcategory/brand/modelno/key_features. Return in json format.

 Entity 1:{'title': '""Ambit 3 Peak Black"" ""Suunto Ambit Black - Relojes de Montaña Electrónica y Orientación en Barrabes.com""'}

Entity 2:{'title': '""Puma Junior evoPOWER 4.2 FG - Peacoat/Bianco/Plasma Splendente""@it "" Scarpe da Calcio Puma Splendente 10322801 ""@it'}"
5555,6282,12672,"Enrich Entity 1 and Entity 2 with attributes: category/subcategory/brand/modelno/key_features. Return in json format.

 Entity 1:{'title': '""GT-2000 5 LITE-SHOW WEGSCHOEN VOOR DAMES""@nl-nl DAMES | Women Women\'s Road Running Shoes ASICS""@nl-nl'}

Entity 2:{'title': '""Nike Free Run Distance Women\'s Running Shoes SU16 501""@en 501 · Nike Barefoot Trainers ah""@en'}"
5556,6963,5193,"Enrich Entity 1 and Entity 2 with attributes: category/subcategory/brand/modelno/key_features. Return in json format.

 Entity 1:{'title': '""Canon EOS Rebel T6 DSLR Camera Kit with 18-55mm IS II Lens""@en ""Buy Canon Lens at Connection Public Sector Solutions""@en'}

Entity 2:{'title': '""Puma Junior evoPOWER 4.2 FG - Peacoat/Bianco/Plasma Splendente""@it "" Scarpe da Calcio Puma Splendente 10322801 ""@it'}"
5557,13425,4293,"Enrich Entity 1 and Entity 2 with attributes: category/subcategory/brand/modelno/key_features. Return in json format.

 Entity 1:{'title': '""Intel - DC P3600 1.2TB PCI-E Solid State Drive"" Drive (SSDPEDME012T401) PCPartPicker United Kingdom""'}

Entity 2:{'title': '""Western Digital""@en ""LambdaTek|internal solid state drives""@en'}"
5558,10832,2423,"Enrich Entity 1 and Entity 2 with attributes: category/subcategory/brand/modelno/key_features. Return in json format.

 Entity 1:{'title': '""Nike Sportswear Air Force 1 07 - White""@en "" Mens Shoes Nike White 315122-111 ""@en'}

Entity 2:{'title': '""Sneakers buty Nike Air Force 1 \'07 Mid white (315123-111)""@pl (315123-111) | Bludshop.com""@pl'}"
5559,2967,3169,"Enrich Entity 1 and Entity 2 with attributes: category/subcategory/brand/modelno/key_features. Return in json format.

 Entity 1:{'title': '""Field Mechanical men´s watch""@en ""Hamilton Field watch H69419363 nur € 385.00""@en'}

Entity 2:{'title': '""Cartier Ronde Solo De Cartier Watch W6701009"" ""Shop W6701011 Watches | Northeastern Fine Jewelry""'}"
