,0,1,text
4493,1262,8897,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'manfrotto unica v dslr messenger bag', 'category': 'photography - general', 'brand': 'manfrotto', 'modelno': 'mb-sm390-5bc', 'price': 89.99}

Entity 2:{'title': 'joby gp1-eyen gorillapod flexible tripod yellow', 'category': '', 'brand': 'joby', 'modelno': 'gp1-0yen', 'price': 14.0}"
4494,725,6972,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'c-line top-load poly sheet protectors heavy gauge letter 200ct', 'category': 'stationery & office machinery', 'brand': '', 'modelno': '62097', 'price': 28.94}

Entity 2:{'title': 'hp q6511a laserjet 11a black print cartridge in retail packaging', 'category': 'laser printer toner', 'brand': 'hp', 'modelno': 'q6511a', 'price': ''}"
4495,1413,9295,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'logitech 910-002463 wireless mouse m305 silver filament', 'category': 'mice', 'brand': 'logitech', 'modelno': '910-002463', 'price': 28.88}

Entity 2:{'title': 'verbatim store n go 2 gb usb 2.0 flash drive 96438 metallic pink', 'category': 'usb flash drives', 'brand': 'verbatim', 'modelno': '96438', 'price': 9.99}"
4496,148,1218,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'xerox 108r00579 transfer roller', 'category': 'printers', 'brand': 'xerox', 'modelno': '108r00579', 'price': 199.88}

Entity 2:{'title': 'e260a21a toner 3500 page-yield black', 'category': 'inkjet printer ink', 'brand': 'lexmark', 'modelno': '', 'price': 160.71}"
4497,1632,13540,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'case logic high zoom camera case', 'category': 'mp3 accessories', 'brand': 'case logic', 'modelno': '152256', 'price': 17.59}

Entity 2:{'title': 'scosche foldio p2 black leather texture folio case for ipad 2 ipd2flbk', 'category': 'laptop netbook computer accessories', 'brand': 'scosche', 'modelno': 'ipd2flbk', 'price': ''}"
4498,1861,11148,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'innovera d2130b black compatible high-yield toner print cartridge', 'category': 'printers', 'brand': 'innovera', 'modelno': 'd2130b', 'price': 58.9}

Entity 2:{'title': 'innovera e40 - 15026363 compatible high-yield toner 4000 page-yield black', 'category': 'computer accessories', 'brand': 'innovera', 'modelno': '', 'price': ''}"
4499,2535,8618,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'lexmark 12a8425 black high-yield toner print cartridge', 'category': 'printers', 'brand': 'lexmark', 'modelno': '12a8425', 'price': 302.4}

Entity 2:{'title': 'canon cli-226 black ink tank 4546b001 in retail packaging', 'category': 'inkjet printer ink', 'brand': 'canon', 'modelno': '4546b001', 'price': 13.97}"
4500,769,10398,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'accell proultra 4m hdmi ethernet cable', 'category': 'tv accessories', 'brand': 'accell', 'modelno': 'b116c-013b-40', 'price': 29.88}

Entity 2:{'title': 'accell proultra supreme b116c-016b-40 high speed hdmi cable with ethernet 5m', 'category': 'hdmi cables', 'brand': 'accell', 'modelno': 'b116c-016b-40', 'price': 29.88}"
4501,108,14853,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'imation 26607 rdx cartridge hard drive', 'category': 'hard drives', 'brand': 'imation', 'modelno': '26607', 'price': 117.84}

Entity 2:{'title': 'imation slr5-8gb 5.25 data cartridge 84980236206', 'category': 'data cartridges', 'brand': 'imation', 'modelno': '84980236206', 'price': 57.26}"
4502,468,2593,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'diaper dude eco green ipad case', 'category': 'electronics - general', 'brand': 'diaper dude', 'modelno': '207491', 'price': 25.0}

Entity 2:{'title': 'case logic dcb-309 slr camera backpack black', 'category': 'cases bags', 'brand': 'case logic', 'modelno': 'dcb-309', 'price': 53.58}"
4503,399,1739,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'motorola h17 bluetooth headset', 'category': 'electronics - general', 'brand': 'motorola', 'modelno': '89334m', 'price': 38.84}

Entity 2:{'title': 'plantronics hw261n binaural headset', 'category': 'headsets microphones', 'brand': 'plantronics', 'modelno': '64339-31', 'price': 71.37}"
4504,25,8668,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'hp ce278a black laserjet print cartridge', 'category': 'printers', 'brand': 'hp', 'modelno': 'hp ce278a', 'price': 69.84}

Entity 2:{'title': 'hp laserjet 53x black print cartridge in retail packaging', 'category': 'printer ink toner', 'brand': 'hp', 'modelno': 'q7553x', 'price': 134.99}"
4505,95,17543,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'hp ce505xd black laserjet print cartridges 2pk', 'category': 'printers', 'brand': 'hp', 'modelno': 'hp ce505xd', 'price': 258.84}

Entity 2:{'title': 'smead 75174 - 5 1 4 inch expansion end tab file pockets with tyvek letter manila 10 box', 'category': '', 'brand': 'smead', 'modelno': '', 'price': ''}"
4506,1564,15247,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'incipio smart feather for apple ipad 2 light blue', 'category': 'electronics - general', 'brand': 'incipio', 'modelno': 'ipad-227', 'price': 33.25}

Entity 2:{'title': 'baltimore ravens ipod touch 4g hard case', 'category': 'computers accessories', 'brand': 'tribeca', 'modelno': '', 'price': 29.99}"
4507,2395,4787,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'casio exilim ex-zs10 14.1 mp digital camera blue w 5x optical zoom 2.7 lcd display', 'category': 'digital cameras', 'brand': 'casio', 'modelno': 'ex-zs10be', 'price': 120.0}

Entity 2:{'title': 'kodak easyshare m531 14mp hd digital camera w 3x optical 5x digital zoom 2.7 bright lcd screen red black 4gb sd card', 'category': 'point shoot digital camera bundles', 'brand': 'kodak', 'modelno': 'm531', 'price': ''}"
4508,1927,5207,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'iosafe rugged 500gb usb 3.0 portable external hard drive', 'category': 'hard drives', 'brand': 'iosafe', 'modelno': 'pa50500u5yr', 'price': 299.98}

Entity 2:{'title': 'wintec filemate 4 gb compactflash card', 'category': 'memory cards', 'brand': 'wintec', 'modelno': '3fmcf4gb-r', 'price': 14.99}"
4509,720,20978,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'sunpak 67mm circular polarized filter', 'category': 'camera and camcorder accessories', 'brand': 'sunpak', 'modelno': 'cf-7061 cp', 'price': 18.0}

Entity 2:{'title': 'new-72mm circular polarized filter - t43854', 'category': 'accessory kits', 'brand': 'sunpak', 'modelno': '', 'price': 34.39}"
4510,2365,18679,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'canon cli-226 black ink tank', 'category': 'printers', 'brand': 'canon', 'modelno': '4546b001', 'price': 13.97}

Entity 2:{'title': 'canon cli-221 ink tank magenta', 'category': 'inkjet printer ink', 'brand': 'canon', 'modelno': '2948b001', 'price': 12.99}"
4511,2548,1619,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'sabrent 6-in-1 usb 2.0 flash memory card reader', 'category': 'usb drives', 'brand': 'sabrent', 'modelno': 'crw-ext', 'price': 10.98}

Entity 2:{'title': 'sandisk cruzer micro 16 gb usb 2.0 flash drive sdcz6-016g-a11', 'category': 'usb flash drives', 'brand': 'sandisk', 'modelno': 'sdcz6-016g-a11', 'price': 49.99}"
4512,1145,8618,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'kodak easyshare m531 red 14mp digital camera w 3x optical zoom 2.7 lcd display w 50 bonus prints', 'category': 'digital cameras', 'brand': 'kodak', 'modelno': 'm531 red', 'price': 89.0}

Entity 2:{'title': 'canon cli-226 black ink tank 4546b001 in retail packaging', 'category': 'inkjet printer ink', 'brand': 'canon', 'modelno': '4546b001', 'price': 13.97}"
4513,769,16935,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'accell proultra 4m hdmi ethernet cable', 'category': 'tv accessories', 'brand': 'accell', 'modelno': 'b116c-013b-40', 'price': 29.88}

Entity 2:{'title': 'xantech 283dmw designer blink emitter single mini wire', 'category': 'amplifier installation', 'brand': 'xantech', 'modelno': '', 'price': 13.0}"
4514,769,8304,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'accell proultra 4m hdmi ethernet cable', 'category': 'tv accessories', 'brand': 'accell', 'modelno': 'b116c-013b-40', 'price': 29.88}

Entity 2:{'title': 'belkin f3u138-06 pro series usb 5-pin mini-b cable 6-feet', 'category': 'usb cables', 'brand': 'belkin', 'modelno': 'f3u138-06', 'price': 5.05}"
4515,2341,18443,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'green onions supply 10.1 anti-glare screen protector', 'category': 'electronics - general', 'brand': 'green onions supply', 'modelno': 'rt-spfg101w / m', 'price': 22.88}

Entity 2:{'title': 'da-lite 27639 da-glas standard rear projection screen 72 x 96 video format', 'category': 'projection screens', 'brand': 'da-lite', 'modelno': '', 'price': ''}"
4516,2191,18620,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'chicago bears ipod touch 4g hard case', 'category': 'electronics - general', 'brand': 'tribeca', 'modelno': 'fva4587', 'price': 29.99}

Entity 2:{'title': 'chicago cubs pink iphone 4 hard case', 'category': 'computers accessories', 'brand': 'tribeca', 'modelno': '', 'price': 23.99}"
4517,688,1855,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'kodak easyshare m530 red 12mp digital camera w 3x optical zoom 2.7 lcd w 50 bonus prints', 'category': 'digital cameras', 'brand': 'kodak', 'modelno': 'm530 red', 'price': 99.54}

Entity 2:{'title': 'nikon coolpix l22 12.0 mp digital camera with 3.6 x optical zoom and 3.0-inch lcd red-primary', 'category': 'point shoot digital cameras', 'brand': 'nikon', 'modelno': 'l22 red', 'price': 94.95}"
4518,1141,21802,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'western digital elements 500gb portable se portable hard drive black', 'category': 'hard drives', 'brand': 'western digital', 'modelno': 'wdbabv5000abk-nesn', 'price': 71.98}

Entity 2:{'title': 'buffalo technology ministation stealth 640 gb usb 2.0 portable external hard drive hd-pct640u2 b black', 'category': 'external hard drives', 'brand': 'buffalo technology', 'modelno': 'hd-pct640u2 / b', 'price': 75.98}"
4519,1807,15247,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'ipod touch 4 fitted case tasty cakes pink', 'category': 'mp3 accessories', 'brand': 'speck', 'modelno': 'spk-a0405', 'price': 0.0}

Entity 2:{'title': 'baltimore ravens ipod touch 4g hard case', 'category': 'computers accessories', 'brand': 'tribeca', 'modelno': '', 'price': 29.99}"
4520,725,7106,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'c-line top-load poly sheet protectors heavy gauge letter 200ct', 'category': 'stationery & office machinery', 'brand': '', 'modelno': '62097', 'price': 28.94}

Entity 2:{'title': 'fireworx colored paper 20lb 8-1 2 x 14 bottle rocket blue 500 sheets ream', 'category': '', 'brand': 'boise', 'modelno': '', 'price': 9.93}"
4521,64,14005,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'los angeles lakers iphone 3g duo case', 'category': 'electronics - general', 'brand': 'tribeca', 'modelno': 'fva4005', 'price': 24.99}

Entity 2:{'title': 'utah jazz iphone 4 case silicone cover', 'category': 'computers accessories', 'brand': 'tribeca', 'modelno': '', 'price': 17.99}"
4522,925,17488,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'oki 43502001 type 9 black toner cartridge', 'category': 'printers', 'brand': 'oki', 'modelno': '4.3502001 e7', 'price': 98.0}

Entity 2:{'title': 'new-7653 compatible ink 8000 page-yield red case pack 1 - 513443', 'category': 'computer accessories', 'brand': 'innovera', 'modelno': '', 'price': 97.3}"
4523,1616,21543,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'edge 1gb pc2-4200 ddr2 533mhz 240-pin desktop memory module', 'category': 'memory', 'brand': 'edge', 'modelno': 'pe197711', 'price': 18.82}

Entity 2:{'title': 'corsair xms2 4 gb 2 x 2 gb pc2-6400 800 mhz 240-pin ddr2 dual-channel memory kit - twin2x4096-6400c5', 'category': 'computer components', 'brand': 'corsair', 'modelno': 'twin2x4096-6400c5', 'price': 39.99}"
4524,992,8618,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'hp 61 black tri-color combo inkjet cartridge', 'category': 'printers', 'brand': 'hp', 'modelno': 'hp 61', 'price': 30.5}

Entity 2:{'title': 'canon cli-226 black ink tank 4546b001 in retail packaging', 'category': 'inkjet printer ink', 'brand': 'canon', 'modelno': '4546b001', 'price': 13.97}"
4525,1365,6914,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'los angeles lakers ipod touch 4g hard case', 'category': 'electronics - general', 'brand': 'tribeca', 'modelno': 'fva4614', 'price': 29.99}

Entity 2:{'title': 'incipio smart feather case for apple ipad 2 - light blue ipad-227', 'category': 'cases sleeves', 'brand': 'incipio', 'modelno': 'ipad-227', 'price': 29.13}"
4526,979,19939,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'simplism protector film for ipad', 'category': 'mp3 accessories', 'brand': 'simplism', 'modelno': 'trpfsipadagen', 'price': 23.41}

Entity 2:{'title': 'sgp ipad ipad 2 leather case illuzion sleeve series solaris orange', 'category': 'cases', 'brand': 'sgp', 'modelno': '', 'price': 59.99}"
4527,1860,4641,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'chicago white sox pink iphone 4 hard case', 'category': 'electronics - general', 'brand': 'tribeca', 'modelno': 'fva4556', 'price': 29.99}

Entity 2:{'title': 'north carolina tar heels iphone 3g hard case', 'category': 'computers accessories', 'brand': 'tribeca', 'modelno': '', 'price': 9.99}"
4528,2094,2593,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'baltimore ravens ipod touch 4g hard case', 'category': 'electronics - general', 'brand': 'tribeca', 'modelno': 'fva4584', 'price': 29.99}

Entity 2:{'title': 'case logic dcb-309 slr camera backpack black', 'category': 'cases bags', 'brand': 'case logic', 'modelno': 'dcb-309', 'price': 53.58}"
4529,2164,12451,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'belkin f1dd104l soho 4-port dvi usb kvm switch', 'category': 'networking', 'brand': 'belkin', 'modelno': 'f1dd104l', 'price': 188.84}

Entity 2:{'title': 'd-link dgs-1005g 5-port gigabit desktop switch', 'category': 'switches', 'brand': 'd-link', 'modelno': 'dgs-1005g', 'price': 27.88}"
4530,1536,21964,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'startech 3.5 external usb ide hard drive enclosure black', 'category': 'electronics - general', 'brand': 'startech', 'modelno': 'ide3510u2', 'price': 28.88}

Entity 2:{'title': '4gb edge proshot sdhc memory card class6', 'category': 'hard drive enclosures', 'brand': 'edge', 'modelno': 'edgdm-209780-pe', 'price': 11.87}"
4531,1883,13148,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'prince of persia pc', 'category': 'software', 'brand': 'encore', 'modelno': '21191', 'price': 10.88}

Entity 2:{'title': 'evga geforce 210 512 mb ddr3 pci-express 2.0 graphics card video card 512-p3-1310-lr', 'category': 'graphics cards', 'brand': 'evga', 'modelno': '512-p3-1310-lr', 'price': 34.88}"
4532,2225,7893,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'targus 13.3 widescreen lcd monitor privacy screen', 'category': 'electronics - general', 'brand': 'targus', 'modelno': 'asf133w9usz', 'price': 42.07}

Entity 2:{'title': 'green onions supply anti-glare screen protector for 10.1 16 9 hd widescreen', 'category': 'screen protectors', 'brand': 'green', 'modelno': 'rt-spfg10101w / m', 'price': 19.99}"
4533,2412,16350,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'lexmark x651h11a high-yield toner 25000 page-yield black', 'category': 'printers', 'brand': 'lexmark', 'modelno': 'x651h11a', 'price': 565.2}

Entity 2:{'title': 'xerox 108r00579 - 108r00579 transfer roller', 'category': 'home security systems', 'brand': 'xerox', 'modelno': '', 'price': ''}"
4534,542,811,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'epson t078320 claria hi-definition magenta ink cartridge for epson stylus photo printers', 'category': 'printers', 'brand': 'epson', 'modelno': 't078320', 'price': 16.84}

Entity 2:{'title': 'new-m4640 compatible remanufactured high-yield ink case pack 1 - 513508', 'category': 'computer accessories', 'brand': 'innovera', 'modelno': '', 'price': 43.99}"
4535,237,6362,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': '15 rg6 video cable white', 'category': 'tv accessories', 'brand': 'ge', 'modelno': '73311', 'price': 0.0}

Entity 2:{'title': 'accell proultra supreme b116c-013b-40 high speed hdmi cable with ethernet 4m', 'category': 'hdmi cables', 'brand': 'accell', 'modelno': 'b116c-013b-40', 'price': 21.68}"
4536,2258,2593,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'san francisco 49ers camera case', 'category': 'electronics - general', 'brand': 'tribeca', 'modelno': 'fva2773', 'price': 19.99}

Entity 2:{'title': 'case logic dcb-309 slr camera backpack black', 'category': 'cases bags', 'brand': 'case logic', 'modelno': 'dcb-309', 'price': 53.58}"
4537,95,4966,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'hp ce505xd black laserjet print cartridges 2pk', 'category': 'printers', 'brand': 'hp', 'modelno': 'hp ce505xd', 'price': 258.84}

Entity 2:{'title': 'hp laserjet 36a black print cartridge cb436a', 'category': 'laser printer toner', 'brand': 'hp', 'modelno': 'cb436a', 'price': 54.2}"
4538,29,13243,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'vantec nexstar mx dual 3.5 sata hard drive enclosure', 'category': 'electronics - general', 'brand': 'vantec', 'modelno': 'nst-400mx-s2', 'price': 49.71}

Entity 2:{'title': 'wintec filemate imagine series k2010 usb standard keyboard - jet black 3fmnk2010ubk-r', 'category': 'keyboards', 'brand': 'wintec', 'modelno': '3fmnk2010ubk-r', 'price': 15.99}"
4539,2548,8519,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'sabrent 6-in-1 usb 2.0 flash memory card reader', 'category': 'usb drives', 'brand': 'sabrent', 'modelno': 'crw-ext', 'price': 10.98}

Entity 2:{'title': 'corsair twin2x4096-6400c5c 4gb xms2 pc2-6400 800mhz 240-pin dual channel ddr2 desktop memory', 'category': 'memory', 'brand': 'corsair', 'modelno': 'twin2x4096-6400c5c', 'price': 49.98}"
4540,973,8618,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'lexmark 16 black print cartridge 10n0016', 'category': 'printers', 'brand': 'lexmark', 'modelno': '10n0016', 'price': 28.0}

Entity 2:{'title': 'canon cli-226 black ink tank 4546b001 in retail packaging', 'category': 'inkjet printer ink', 'brand': 'canon', 'modelno': '4546b001', 'price': 13.97}"
4541,2149,6972,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'kodak easyshare m552 dark pink 14mp digital camera w 5x optical zoom 2.7 lcd display w 50 bonus prints', 'category': 'digital cameras', 'brand': 'kodak', 'modelno': 'm552pink', 'price': 94.54}

Entity 2:{'title': 'hp q6511a laserjet 11a black print cartridge in retail packaging', 'category': 'laser printer toner', 'brand': 'hp', 'modelno': 'q6511a', 'price': ''}"
4542,108,13243,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'imation 26607 rdx cartridge hard drive', 'category': 'hard drives', 'brand': 'imation', 'modelno': '26607', 'price': 117.84}

Entity 2:{'title': 'wintec filemate imagine series k2010 usb standard keyboard - jet black 3fmnk2010ubk-r', 'category': 'keyboards', 'brand': 'wintec', 'modelno': '3fmnk2010ubk-r', 'price': 15.99}"
4543,2341,6913,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'green onions supply 10.1 anti-glare screen protector', 'category': 'electronics - general', 'brand': 'green onions supply', 'modelno': 'rt-spfg101w / m', 'price': 22.88}

Entity 2:{'title': 'incipio smart feather case for apple ipad 2 - lime ipad-228', 'category': 'cases sleeves', 'brand': 'incipio', 'modelno': 'ipad-228', 'price': 29.18}"
4544,1997,687,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'd-link dgs-1005g 5-port gigabit desktop switch', 'category': 'networking', 'brand': 'd-link', 'modelno': 'dgs1005g', 'price': 27.88}

Entity 2:{'title': 'netgear fs605na 5-port fast ethernet switch', 'category': 'switches', 'brand': 'netgear', 'modelno': 'fs605na', 'price': 21.99}"
4545,2341,18698,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'green onions supply 10.1 anti-glare screen protector', 'category': 'electronics - general', 'brand': 'green onions supply', 'modelno': 'rt-spfg101w / m', 'price': 22.88}

Entity 2:{'title': 'mini displayport to hdmi adapter', 'category': 'video cables', 'brand': 'siig', 'modelno': 'cb-dp0b11-s1', 'price': 15.14}"
4546,1304,18372,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'tribeca varsity jacket hard shell case for ipod touch dallas cowboys', 'category': 'mp3 accessories', 'brand': 'tribeca', 'modelno': 'fva3767', 'price': 18.54}

Entity 2:{'title': 'los angeles lakers ipod touch 4g hard case', 'category': 'computers accessories', 'brand': 'tribeca', 'modelno': '', 'price': 29.99}"
4547,640,5560,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'oklahoma sooners iphone 4 case black shell', 'category': 'electronics - general', 'brand': 'tribeca', 'modelno': 'fva3161', 'price': 29.99}

Entity 2:{'title': 'chicago white sox pink iphone 4 hard case', 'category': 'computers accessories', 'brand': 'tribeca', 'modelno': '', 'price': 23.99}"
4548,399,2465,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'motorola h17 bluetooth headset', 'category': 'electronics - general', 'brand': 'motorola', 'modelno': '89334m', 'price': 38.84}

Entity 2:{'title': '2.4 ghz wireless optical nano mouse black', 'category': 'mice', 'brand': 'gear head', 'modelno': 'mp2800blk', 'price': 11.99}"
4549,2191,10473,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'chicago bears ipod touch 4g hard case', 'category': 'electronics - general', 'brand': 'tribeca', 'modelno': 'fva4587', 'price': 29.99}

Entity 2:{'title': 'dallas cowboys ipod touch 4g hard case', 'category': 'computers accessories', 'brand': 'tribeca', 'modelno': '', 'price': 29.99}"
4550,2371,6913,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'ifrogz summit case for ipad 2 black', 'category': 'mp3 accessories', 'brand': 'ifrogz', 'modelno': 'ipad2sumblk', 'price': 59.99}

Entity 2:{'title': 'incipio smart feather case for apple ipad 2 - lime ipad-228', 'category': 'cases sleeves', 'brand': 'incipio', 'modelno': 'ipad-228', 'price': 29.18}"
4551,769,5418,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'accell proultra 4m hdmi ethernet cable', 'category': 'tv accessories', 'brand': 'accell', 'modelno': 'b116c-013b-40', 'price': 29.88}

Entity 2:{'title': 'startech.com hdmimm30 30 feet hdmi to hdmi digital video cable', 'category': 'hdmi cables', 'brand': 'startech', 'modelno': 'hdmimm30', 'price': 43.24}"
4552,769,6586,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'accell proultra 4m hdmi ethernet cable', 'category': 'tv accessories', 'brand': 'accell', 'modelno': 'b116c-013b-40', 'price': 29.88}

Entity 2:{'title': 'cables unlimited pcm-2299-06 high speed hdmi cable with ethernet 6 feet black', 'category': 'hdmi cables', 'brand': 'cables unlimited', 'modelno': 'pcm-2299-06', 'price': 9.27}"
4553,2405,8897,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'hp laserjet 53x black print cartridge', 'category': 'printers', 'brand': 'hp', 'modelno': 'q7553x', 'price': 164.84}

Entity 2:{'title': 'joby gp1-eyen gorillapod flexible tripod yellow', 'category': '', 'brand': 'joby', 'modelno': 'gp1-0yen', 'price': 14.0}"
4554,1560,10727,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'pc treasures wireless optical mouse 2.4 ghz purple', 'category': 'mice', 'brand': 'pc treasures', 'modelno': '07227', 'price': 17.82}

Entity 2:{'title': 'logitech wireless mouse m305 blue swirl', 'category': 'mice', 'brand': 'logitech', 'modelno': '910-001899', 'price': 25.88}"
4555,1193,4783,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'ape case ac165 digital camera case', 'category': 'photography - general', 'brand': 'ape case', 'modelno': 'ac165', 'price': 12.85}

Entity 2:{'title': 'kodak easyshare m530 12 mp digital camera with 3x wide angle optical zoom and 2.7-inch lcd red', 'category': 'point shoot digital cameras', 'brand': 'kodak', 'modelno': 'easyshare m530 red', 'price': 99.99}"
